ISO 8601 Time,Temperature (C)
2024-03-07T07:41:11.000,27.6224
2024-03-07T07:56:11.000,27.6039
2024-03-07T08:11:11.000,27.5869
2024-03-07T08:26:11.000,27.5997
2024-03-07T08:41:11.000,27.6224
2024-03-07T08:56:11.000,27.6053
2024-03-07T09:11:11.000,27.6039
2024-03-07T09:26:11.000,27.6252
2024-03-07T09:41:11.000,27.6450
2024-03-07T09:56:11.000,27.6365
2024-03-07T10:11:11.000,27.6706
2024-03-07T10:26:11.000,27.6904
2024-03-07T10:41:11.000,27.7188
2024-03-07T10:56:11.000,27.7216
2024-03-07T11:11:11.000,27.7273
2024-03-07T11:26:11.000,27.7741
2024-03-07T11:41:11.000,27.7826
2024-03-07T11:56:11.000,27.8153
2024-03-07T12:11:11.000,27.8522
2024-03-07T12:26:11.000,27.8778
2024-03-07T12:41:11.000,27.8934
2024-03-07T12:56:11.000,27.9246
2024-03-07T13:11:11.000,27.9445
2024-03-07T13:26:11.000,27.9900
2024-03-07T13:41:11.000,28.0142
2024-03-07T13:56:11.000,28.0313
2024-03-07T14:11:11.000,28.0725
2024-03-07T14:26:11.000,28.1238
2024-03-07T14:41:11.000,28.1736
2024-03-07T14:56:11.000,28.2234
2024-03-07T15:11:11.000,28.2676
2024-03-07T15:26:11.000,28.3132
2024-03-07T15:41:11.000,28.3303
2024-03-07T15:56:11.000,28.3418
2024-03-07T16:11:11.000,28.3403
2024-03-07T16:26:11.000,28.3460
2024-03-07T16:41:11.000,28.3460
2024-03-07T16:56:11.000,28.3817
2024-03-07T17:11:11.000,28.3988
2024-03-07T17:26:11.000,28.3831
2024-03-07T17:41:11.000,28.3432
2024-03-07T17:56:11.000,28.3318
2024-03-07T18:11:11.000,28.3132
2024-03-07T18:26:11.000,28.2947
2024-03-07T18:41:11.000,28.2976
2024-03-07T18:56:11.000,28.3004
2024-03-07T19:11:11.000,28.2990
2024-03-07T19:26:11.000,28.2876
2024-03-07T19:41:11.000,28.2890
2024-03-07T19:56:11.000,28.2833
2024-03-07T20:11:11.000,28.2633
2024-03-07T20:26:11.000,28.2505
2024-03-07T20:41:11.000,28.2320
2024-03-07T20:56:11.000,28.2120
2024-03-07T21:11:11.000,28.1964
2024-03-07T21:26:11.000,28.1850
2024-03-07T21:41:11.000,28.1707
2024-03-07T21:56:11.000,28.1593
2024-03-07T22:11:11.000,28.1551
2024-03-07T22:26:11.000,28.1394
2024-03-07T22:41:11.000,28.1309
2024-03-07T22:56:11.000,28.1280
2024-03-07T23:11:11.000,28.1095
2024-03-07T23:26:11.000,28.0924
2024-03-07T23:41:11.000,28.0896
2024-03-07T23:56:11.000,28.0668
2024-03-08T00:11:11.000,28.0455
2024-03-08T00:26:11.000,28.0042
2024-03-08T00:41:11.000,27.9843
2024-03-08T00:56:11.000,27.9602
2024-03-08T01:11:11.000,27.9303
2024-03-08T01:26:11.000,27.8962
2024-03-08T01:41:11.000,27.9019
2024-03-08T01:56:11.000,27.9104
2024-03-08T02:11:11.000,27.9062
2024-03-08T02:26:11.000,27.9019
2024-03-08T02:41:11.000,27.8905
2024-03-08T02:56:11.000,27.8962
2024-03-08T03:11:11.000,27.8934
2024-03-08T03:26:11.000,27.8849
2024-03-08T03:41:11.000,27.8465
2024-03-08T03:56:11.000,27.8352
2024-03-08T04:11:11.000,27.8181
2024-03-08T04:26:11.000,27.8068
2024-03-08T04:41:11.000,27.8082
2024-03-08T04:56:11.000,27.8025
2024-03-08T05:11:11.000,27.7500
2024-03-08T05:26:11.000,27.7245
2024-03-08T05:41:11.000,27.7202
2024-03-08T05:56:11.000,27.7088
2024-03-08T06:11:11.000,27.6805
2024-03-08T06:26:11.000,27.6691
2024-03-08T06:41:11.000,27.6493
2024-03-08T06:56:11.000,27.6309
2024-03-08T07:11:11.000,27.6365
2024-03-08T07:26:11.000,27.6224
2024-03-08T07:41:11.000,27.6195
2024-03-08T07:56:11.000,27.6209
2024-03-08T08:11:11.000,27.6294
2024-03-08T08:26:11.000,27.6365
2024-03-08T08:41:11.000,27.6535
2024-03-08T08:56:11.000,27.6890
2024-03-08T09:11:11.000,27.7330
2024-03-08T09:26:11.000,27.7883
2024-03-08T09:41:11.000,27.7727
2024-03-08T09:56:11.000,27.8053
2024-03-08T10:11:11.000,27.8451
2024-03-08T10:26:11.000,27.8735
2024-03-08T10:41:11.000,27.8735
2024-03-08T10:56:11.000,27.9275
2024-03-08T11:11:11.000,27.9289
2024-03-08T11:26:11.000,27.9374
2024-03-08T11:41:11.000,27.9801
2024-03-08T11:56:11.000,28.0227
2024-03-08T12:11:11.000,28.0739
2024-03-08T12:26:11.000,28.1067
2024-03-08T12:41:11.000,28.1650
2024-03-08T12:56:11.000,28.2434
2024-03-08T13:11:11.000,28.3161
2024-03-08T13:26:11.000,28.3731
2024-03-08T13:41:11.000,28.3788
2024-03-08T13:56:11.000,28.3845
2024-03-08T14:11:11.000,28.4088
2024-03-08T14:26:11.000,28.3874
2024-03-08T14:41:11.000,28.4259
2024-03-08T14:56:11.000,28.4573
2024-03-08T15:11:11.000,28.4745
2024-03-08T15:26:11.000,28.5030
2024-03-08T15:41:11.000,28.5402
2024-03-08T15:56:11.000,28.5673
2024-03-08T16:11:11.000,28.5973
2024-03-08T16:26:11.000,28.6231
2024-03-08T16:41:11.000,28.5616
2024-03-08T16:56:11.000,28.5688
2024-03-08T17:11:11.000,28.5430
2024-03-08T17:26:11.000,28.5216
2024-03-08T17:41:11.000,28.5159
2024-03-08T17:56:11.000,28.5502
2024-03-08T18:11:11.000,28.5830
2024-03-08T18:26:11.000,28.5788
2024-03-08T18:41:11.000,28.5730
2024-03-08T18:56:11.000,28.5888
2024-03-08T19:11:11.000,28.5988
2024-03-08T19:26:11.000,28.5673
2024-03-08T19:41:11.000,28.5573
2024-03-08T19:56:11.000,28.5673
2024-03-08T20:11:11.000,28.5630
2024-03-08T20:26:11.000,28.5516
2024-03-08T20:41:11.000,28.5487
2024-03-08T20:56:11.000,28.5473
2024-03-08T21:11:11.000,28.5402
2024-03-08T21:26:11.000,28.5359
2024-03-08T21:41:11.000,28.5345
2024-03-08T21:56:11.000,28.5230
2024-03-08T22:11:11.000,28.5202
2024-03-08T22:26:11.000,28.5073
2024-03-08T22:41:11.000,28.5145
2024-03-08T22:56:11.000,28.5159
2024-03-08T23:11:11.000,28.4973
2024-03-08T23:26:11.000,28.4987
2024-03-08T23:41:11.000,28.5030
2024-03-08T23:56:11.000,28.4959
2024-03-09T00:11:11.000,28.4902
2024-03-09T00:26:11.000,28.4702
2024-03-09T00:41:11.000,28.4516
2024-03-09T00:56:11.000,28.4459
2024-03-09T01:11:11.000,28.4331
2024-03-09T01:26:11.000,28.4102
2024-03-09T01:41:11.000,28.3817
2024-03-09T01:56:11.000,28.3646
2024-03-09T02:11:11.000,28.3560
2024-03-09T02:26:11.000,28.3403
2024-03-09T02:41:11.000,28.3261
2024-03-09T02:56:11.000,28.3075
2024-03-09T03:11:11.000,28.2876
2024-03-09T03:26:11.000,28.2648
2024-03-09T03:41:11.000,28.2306
2024-03-09T03:56:11.000,28.2049
2024-03-09T04:11:11.000,28.1836
2024-03-09T04:26:11.000,28.1451
2024-03-09T04:41:11.000,28.1309
2024-03-09T04:56:11.000,28.1323
2024-03-09T05:11:11.000,28.1266
2024-03-09T05:26:11.000,28.1067
2024-03-09T05:41:11.000,28.0868
2024-03-09T05:56:11.000,28.0754
2024-03-09T06:11:11.000,28.0725
2024-03-09T06:26:11.000,28.0697
2024-03-09T06:41:11.000,28.0711
2024-03-09T06:56:11.000,28.0455
2024-03-09T07:11:11.000,28.0370
2024-03-09T07:26:11.000,28.0355
2024-03-09T07:41:11.000,28.0128
2024-03-09T07:56:11.000,27.9573
2024-03-09T08:11:11.000,27.9374
2024-03-09T08:26:11.000,27.9431
2024-03-09T08:41:11.000,27.9573
2024-03-09T08:56:11.000,27.9843
2024-03-09T09:11:11.000,28.0498
2024-03-09T09:26:11.000,28.1109
2024-03-09T09:41:11.000,28.1408
2024-03-09T09:56:11.000,28.2192
2024-03-09T10:11:11.000,28.2847
2024-03-09T10:26:11.000,28.3161
2024-03-09T10:41:11.000,28.3617
2024-03-09T10:56:11.000,28.3560
2024-03-09T11:11:11.000,28.3703
2024-03-09T11:26:11.000,28.4017
2024-03-09T11:41:11.000,28.4673
2024-03-09T11:56:11.000,28.5402
2024-03-09T12:11:11.000,28.5888
2024-03-09T12:26:11.000,28.6517
2024-03-09T12:41:11.000,28.7275
2024-03-09T12:56:11.000,28.7647
2024-03-09T13:11:11.000,28.7719
2024-03-09T13:26:11.000,28.7962
2024-03-09T13:41:11.000,28.8234
2024-03-09T13:56:11.000,28.8363
2024-03-09T14:11:11.000,28.8492
2024-03-09T14:26:11.000,28.8535
2024-03-09T14:41:11.000,28.8578
2024-03-09T14:56:11.000,28.8722
2024-03-09T15:11:11.000,28.8707
2024-03-09T15:26:11.000,28.8593
2024-03-09T15:41:11.000,28.8607
2024-03-09T15:56:11.000,28.9023
2024-03-09T16:11:11.000,28.8965
2024-03-09T16:26:11.000,28.8879
2024-03-09T16:41:11.000,28.8750
2024-03-09T16:56:11.000,28.8808
2024-03-09T17:11:11.000,28.8535
2024-03-09T17:26:11.000,28.8349
2024-03-09T17:41:11.000,28.8249
2024-03-09T17:56:11.000,28.8177
2024-03-09T18:11:11.000,28.8263
2024-03-09T18:26:11.000,28.8206
2024-03-09T18:41:11.000,28.8163
2024-03-09T18:56:11.000,28.8048
2024-03-09T19:11:11.000,28.8048
2024-03-09T19:26:11.000,28.8120
2024-03-09T19:41:11.000,28.8077
2024-03-09T19:56:11.000,28.8005
2024-03-09T20:11:11.000,28.7934
2024-03-09T20:26:11.000,28.7948
2024-03-09T20:41:11.000,28.7891
2024-03-09T20:56:11.000,28.7891
2024-03-09T21:11:11.000,28.7805
2024-03-09T21:26:11.000,28.7790
2024-03-09T21:41:11.000,28.7762
2024-03-09T21:56:11.000,28.7662
2024-03-09T22:11:11.000,28.7518
2024-03-09T22:26:11.000,28.7432
2024-03-09T22:41:11.000,28.7289
2024-03-09T22:56:11.000,28.6960
2024-03-09T23:11:11.000,28.6474
2024-03-09T23:26:11.000,28.6088
2024-03-09T23:41:11.000,28.5902
2024-03-09T23:56:11.000,28.5845
2024-03-10T00:11:11.000,28.5730
2024-03-10T00:26:11.000,28.5673
2024-03-10T00:41:11.000,28.5816
2024-03-10T00:56:11.000,28.5730
2024-03-10T01:11:11.000,28.5645
2024-03-10T01:26:11.000,28.5673
2024-03-10T01:41:11.000,28.5673
2024-03-10T01:56:11.000,28.5702
2024-03-10T02:11:11.000,28.5745
2024-03-10T02:26:11.000,28.5716
2024-03-10T02:41:11.000,28.5688
2024-03-10T02:56:11.000,28.5673
2024-03-10T03:11:11.000,28.5216
2024-03-10T03:26:11.000,28.4759
2024-03-10T03:41:11.000,28.4217
2024-03-10T03:56:11.000,28.3746
2024-03-10T04:11:11.000,28.3603
2024-03-10T04:26:11.000,28.3475
2024-03-10T04:41:11.000,28.3503
2024-03-10T04:56:11.000,28.3446
2024-03-10T05:11:11.000,28.3503
2024-03-10T05:26:11.000,28.3475
2024-03-10T05:41:11.000,28.3246
2024-03-10T05:56:11.000,28.2619
2024-03-10T06:11:11.000,28.1978
2024-03-10T06:26:11.000,28.1480
2024-03-10T06:41:11.000,28.1010
2024-03-10T06:56:11.000,28.0597
2024-03-10T07:11:11.000,28.0156
2024-03-10T07:26:11.000,28.0242
2024-03-10T07:41:11.000,28.0185
2024-03-10T07:56:11.000,28.0213
2024-03-10T08:11:11.000,28.0569
2024-03-10T08:26:11.000,28.1181
2024-03-10T08:41:11.000,28.1836
2024-03-10T08:56:11.000,28.2263
2024-03-10T09:11:11.000,28.2705
2024-03-10T09:26:11.000,28.2918
2024-03-10T09:41:11.000,28.3090
2024-03-10T09:56:11.000,28.3589
2024-03-10T10:11:11.000,28.4017
2024-03-10T10:26:11.000,28.4131
2024-03-10T10:41:11.000,28.4616
2024-03-10T10:56:11.000,28.4945
2024-03-10T11:11:11.000,28.5087
2024-03-10T11:26:11.000,28.5530
2024-03-10T11:41:11.000,28.6202
2024-03-10T11:56:11.000,28.6774
2024-03-10T12:11:11.000,28.7404
2024-03-10T12:26:11.000,28.7891
2024-03-10T12:41:11.000,28.8005
2024-03-10T12:56:11.000,28.8234
2024-03-10T13:11:11.000,28.8249
2024-03-10T13:26:11.000,28.8421
2024-03-10T13:41:11.000,28.8507
2024-03-10T13:56:11.000,28.7318
2024-03-10T14:11:11.000,28.7175
2024-03-10T14:26:11.000,28.7318
2024-03-10T14:41:11.000,28.7533
2024-03-10T14:56:11.000,28.7905
2024-03-10T15:11:11.000,28.8263
2024-03-10T15:26:11.000,28.8722
2024-03-10T15:41:11.000,28.9066
2024-03-10T15:56:11.000,28.9281
2024-03-10T16:11:11.000,28.9180
2024-03-10T16:26:11.000,28.9252
2024-03-10T16:41:11.000,28.9381
2024-03-10T16:56:11.000,28.9553
2024-03-10T17:11:11.000,28.9625
2024-03-10T17:26:11.000,28.9539
2024-03-10T17:41:11.000,28.9467
2024-03-10T17:56:11.000,28.9367
2024-03-10T18:11:11.000,28.9352
2024-03-10T18:26:11.000,28.9266
2024-03-10T18:41:11.000,28.9295
2024-03-10T18:56:11.000,28.9395
2024-03-10T19:11:11.000,28.9252
2024-03-10T19:26:11.000,28.9281
2024-03-10T19:41:11.000,28.9066
2024-03-10T19:56:11.000,28.9023
2024-03-10T20:11:11.000,28.8693
2024-03-10T20:26:11.000,28.8550
2024-03-10T20:41:11.000,28.8335
2024-03-10T20:56:11.000,28.8320
2024-03-10T21:11:11.000,28.8277
2024-03-10T21:26:11.000,28.8177
2024-03-10T21:41:11.000,28.8163
2024-03-10T21:56:11.000,28.7862
2024-03-10T22:11:11.000,28.7833
2024-03-10T22:26:11.000,28.7862
2024-03-10T22:41:11.000,28.7790
2024-03-10T22:56:11.000,28.7704
2024-03-10T23:11:11.000,28.7604
2024-03-10T23:26:11.000,28.7561
2024-03-10T23:41:11.000,28.7447
2024-03-10T23:56:11.000,28.7404
2024-03-11T00:11:11.000,28.7404
2024-03-11T00:26:11.000,28.7275
2024-03-11T00:41:11.000,28.7175
2024-03-11T00:56:11.000,28.6846
2024-03-11T01:11:11.000,28.6517
2024-03-11T01:26:11.000,28.6302
2024-03-11T01:41:11.000,28.6159
2024-03-11T01:56:11.000,28.6073
2024-03-11T02:11:11.000,28.5959
2024-03-11T02:26:11.000,28.5888
2024-03-11T02:41:11.000,28.5845
2024-03-11T02:56:11.000,28.5759
2024-03-11T03:11:11.000,28.5659
2024-03-11T03:26:11.000,28.5516
2024-03-11T03:41:11.000,28.5402
2024-03-11T03:56:11.000,28.5345
2024-03-11T04:11:11.000,28.5202
2024-03-11T04:26:11.000,28.5130
2024-03-11T04:41:11.000,28.4888
2024-03-11T04:56:11.000,28.4730
2024-03-11T05:11:11.000,28.4688
2024-03-11T05:26:11.000,28.4630
2024-03-11T05:41:11.000,28.4516
2024-03-11T05:56:11.000,28.4459
2024-03-11T06:11:11.000,28.4416
2024-03-11T06:26:11.000,28.4331
2024-03-11T06:41:11.000,28.4188
2024-03-11T06:56:11.000,28.3931
2024-03-11T07:11:11.000,28.3803
2024-03-11T07:26:11.000,28.3803
2024-03-11T07:41:11.000,28.3803
2024-03-11T07:56:11.000,28.3874
2024-03-11T08:11:11.000,28.4017
2024-03-11T08:26:11.000,28.4388
2024-03-11T08:41:11.000,28.4645
2024-03-11T08:56:11.000,28.4916
2024-03-11T09:11:11.000,28.5073
2024-03-11T09:26:11.000,28.5273
2024-03-11T09:41:11.000,28.5416
2024-03-11T09:56:11.000,28.5659
2024-03-11T10:11:11.000,28.5916
2024-03-11T10:26:11.000,28.6388
2024-03-11T10:41:11.000,28.6817
2024-03-11T10:56:11.000,28.7146
2024-03-11T11:11:11.000,28.7404
2024-03-11T11:26:11.000,28.7891
2024-03-11T11:41:11.000,28.8277
2024-03-11T11:56:11.000,28.8636
2024-03-11T12:11:11.000,28.9295
2024-03-11T12:26:11.000,28.9582
2024-03-11T12:41:11.000,28.9955
2024-03-11T12:56:11.000,29.0443
2024-03-11T13:11:11.000,29.0414
2024-03-11T13:26:11.000,29.0543
2024-03-11T13:41:11.000,28.9524
2024-03-11T13:56:11.000,28.8879
2024-03-11T14:11:11.000,28.9137
2024-03-11T14:26:11.000,28.9324
2024-03-11T14:41:11.000,28.9711
2024-03-11T14:56:11.000,29.0184
2024-03-11T15:11:11.000,28.9438
2024-03-11T15:26:11.000,28.9238
2024-03-11T15:41:11.000,28.9467
2024-03-11T15:56:11.000,28.9654
2024-03-11T16:11:11.000,28.9711
2024-03-11T16:26:11.000,28.9740
2024-03-11T16:41:11.000,28.9854
2024-03-11T16:56:11.000,28.9768
2024-03-11T17:11:11.000,28.9840
2024-03-11T17:26:11.000,28.9811
2024-03-11T17:41:11.000,28.9797
2024-03-11T17:56:11.000,28.9610
2024-03-11T18:11:11.000,28.9553
2024-03-11T18:26:11.000,28.9453
2024-03-11T18:41:11.000,28.9381
2024-03-11T18:56:11.000,28.9395
2024-03-11T19:11:11.000,28.9309
2024-03-11T19:26:11.000,28.9252
2024-03-11T19:41:11.000,28.9266
2024-03-11T19:56:11.000,28.9266
2024-03-11T20:11:11.000,28.9252
2024-03-11T20:26:11.000,28.9023
2024-03-11T20:41:11.000,28.8865
2024-03-11T20:56:11.000,28.8851
2024-03-11T21:11:11.000,28.8793
2024-03-11T21:26:11.000,28.8908
2024-03-11T21:41:11.000,28.8707
2024-03-11T21:56:11.000,28.8650
2024-03-11T22:11:11.000,28.8765
2024-03-11T22:26:11.000,28.8736
2024-03-11T22:41:11.000,28.8808
2024-03-11T22:56:11.000,28.8607
2024-03-11T23:11:11.000,28.8478
2024-03-11T23:26:11.000,28.8449
2024-03-11T23:41:11.000,28.8464
2024-03-11T23:56:11.000,28.8392
2024-03-12T00:11:11.000,28.8292
2024-03-12T00:26:11.000,28.8320
2024-03-12T00:41:11.000,28.8263
2024-03-12T00:56:11.000,28.8263
2024-03-12T01:11:11.000,28.8349
2024-03-12T01:26:11.000,28.8578
2024-03-12T01:41:11.000,28.8435
2024-03-12T01:56:11.000,28.8148
2024-03-12T02:11:11.000,28.8148
2024-03-12T02:26:11.000,28.8148
2024-03-12T02:41:11.000,28.8120
2024-03-12T02:56:11.000,28.8020
2024-03-12T03:11:11.000,28.8191
2024-03-12T03:26:11.000,28.8120
2024-03-12T03:41:11.000,28.7991
2024-03-12T03:56:11.000,28.7733
2024-03-12T04:11:11.000,28.7547
2024-03-12T04:26:11.000,28.7576
2024-03-12T04:41:11.000,28.7576
2024-03-12T04:56:11.000,28.7347
2024-03-12T05:11:11.000,28.7218
2024-03-12T05:26:11.000,28.7232
2024-03-12T05:41:11.000,28.6946
2024-03-12T05:56:11.000,28.6789
2024-03-12T06:11:11.000,28.6645
2024-03-12T06:26:11.000,28.6560
2024-03-12T06:41:11.000,28.6388
2024-03-12T06:56:11.000,28.6159
2024-03-12T07:11:11.000,28.6031
2024-03-12T07:26:11.000,28.5816
2024-03-12T07:41:11.000,28.5773
2024-03-12T07:56:11.000,28.5988
2024-03-12T08:11:11.000,28.6045
2024-03-12T08:26:11.000,28.5973
2024-03-12T08:41:11.000,28.5802
2024-03-12T08:56:11.000,28.5773
2024-03-12T09:11:11.000,28.6703
2024-03-12T09:26:11.000,28.7046
2024-03-12T09:41:11.000,28.7289
2024-03-12T09:56:11.000,28.7704
2024-03-12T10:11:11.000,28.8220
2024-03-12T10:26:11.000,28.8564
2024-03-12T10:41:11.000,28.9281
2024-03-12T10:56:11.000,28.9926
2024-03-12T11:11:11.000,29.0342
2024-03-12T11:26:11.000,29.0156
2024-03-12T11:41:11.000,29.0845
2024-03-12T11:56:11.000,29.0773
2024-03-12T12:11:11.000,29.1031
2024-03-12T12:26:11.000,29.1635
2024-03-12T12:41:11.000,29.2210
2024-03-12T12:56:11.000,29.3001
2024-03-12T13:11:11.000,29.3433
2024-03-12T13:26:11.000,29.3764
2024-03-12T13:41:11.000,29.4110
2024-03-12T13:56:11.000,29.4009
2024-03-12T14:11:11.000,29.4326
2024-03-12T14:26:11.000,29.3505
2024-03-12T14:41:11.000,29.3174
2024-03-12T14:56:11.000,29.3102
2024-03-12T15:11:11.000,29.3591
2024-03-12T15:26:11.000,29.3735
2024-03-12T15:41:11.000,29.3966
