ISO 8601 Time,Temperature (C)
2023-08-18T00:44:22.000,31.3082
2023-08-18T00:59:22.000,31.3126
2023-08-18T01:14:22.000,31.3082
2023-08-18T01:29:22.000,31.3053
2023-08-18T01:44:22.000,31.2950
2023-08-18T01:59:22.000,31.2832
2023-08-18T02:14:22.000,31.2582
2023-08-18T02:29:22.000,31.2333
2023-08-18T02:44:22.000,31.2303
2023-08-18T02:59:22.000,31.1951
2023-08-18T03:14:22.000,31.1731
2023-08-18T03:29:22.000,31.1496
2023-08-18T03:44:22.000,31.1129
2023-08-18T03:59:22.000,31.0792
2023-08-18T04:14:22.000,31.0674
2023-08-18T04:29:22.000,31.0498
2023-08-18T04:44:22.000,31.0117
2023-08-18T04:59:22.000,30.9546
2023-08-18T05:14:22.000,30.9268
2023-08-18T05:29:22.000,30.9107
2023-08-18T05:44:22.000,30.8990
2023-08-18T05:59:22.000,30.8873
2023-08-18T06:14:22.000,30.8873
2023-08-18T06:29:22.000,30.8434
2023-08-18T06:44:22.000,30.8434
2023-08-18T06:59:22.000,30.8361
2023-08-18T07:14:22.000,30.8273
2023-08-18T07:29:22.000,30.7981
2023-08-18T07:44:22.000,30.8098
2023-08-18T07:59:22.000,30.7849
2023-08-18T08:14:22.000,30.7630
2023-08-18T08:29:22.000,30.7952
2023-08-18T08:44:22.000,30.8332
2023-08-18T08:59:22.000,30.8566
2023-08-18T09:14:22.000,30.8829
2023-08-18T09:29:22.000,30.8873
2023-08-18T09:44:22.000,30.9341
2023-08-18T09:59:22.000,30.9356
2023-08-18T10:14:22.000,30.9605
2023-08-18T10:29:22.000,31.0235
2023-08-18T10:44:22.000,31.0586
2023-08-18T10:59:22.000,31.1158
2023-08-18T11:14:22.000,31.1408
2023-08-18T11:29:22.000,31.1804
2023-08-18T11:44:22.000,31.2700
2023-08-18T11:59:22.000,31.3053
2023-08-18T12:14:22.000,31.3420
2023-08-18T12:29:22.000,31.4141
2023-08-18T12:44:22.000,31.5054
2023-08-18T12:59:22.000,31.5924
2023-08-18T13:14:22.000,31.6382
2023-08-18T13:29:22.000,31.6455
2023-08-18T13:44:22.000,31.6544
2023-08-18T13:59:22.000,31.6293
2023-08-18T14:14:22.000,31.4760
2023-08-18T14:29:22.000,31.4289
2023-08-18T14:44:22.000,31.3670
2023-08-18T14:59:22.000,31.3862
2023-08-18T15:14:22.000,31.4583
2023-08-18T15:29:22.000,31.5290
2023-08-18T15:44:22.000,31.5924
2023-08-18T15:59:22.000,31.5305
2023-08-18T16:14:22.000,31.5526
2023-08-18T16:29:22.000,31.5467
2023-08-18T16:44:22.000,31.5334
2023-08-18T16:59:22.000,31.5010
2023-08-18T17:14:22.000,31.5069
2023-08-18T17:29:22.000,31.4981
2023-08-18T17:44:22.000,31.4612
2023-08-18T17:59:22.000,31.4392
2023-08-18T18:14:22.000,31.4406
2023-08-18T18:29:22.000,31.4053
2023-08-18T18:44:22.000,31.4112
2023-08-18T18:59:22.000,31.4097
2023-08-18T19:14:22.000,31.3891
2023-08-18T19:29:22.000,31.3582
2023-08-18T19:44:22.000,31.4024
2023-08-18T19:59:22.000,31.3729
2023-08-18T20:14:22.000,31.3479
2023-08-18T20:29:22.000,31.3244
2023-08-18T20:44:22.000,31.3082
2023-08-18T20:59:22.000,31.3082
2023-08-18T21:14:22.000,31.3082
2023-08-18T21:29:22.000,31.2994
2023-08-18T21:44:22.000,31.2876
2023-08-18T21:59:22.000,31.2950
2023-08-18T22:14:22.000,31.3494
2023-08-18T22:29:22.000,31.3538
2023-08-18T22:44:22.000,31.3303
2023-08-18T22:59:22.000,31.3656
2023-08-18T23:14:22.000,31.3612
2023-08-18T23:29:22.000,31.3376
2023-08-18T23:44:22.000,31.3332
2023-08-18T23:59:22.000,31.3229
2023-08-19T00:14:22.000,31.3053
2023-08-19T00:29:22.000,31.2847
2023-08-19T00:44:22.000,31.2509
2023-08-19T00:59:22.000,31.2083
2023-08-19T01:14:22.000,31.2039
2023-08-19T01:29:22.000,31.1936
2023-08-19T01:44:22.000,31.1569
2023-08-19T01:59:22.000,31.1540
2023-08-19T02:14:22.000,31.1496
2023-08-19T02:29:22.000,31.1525
2023-08-19T02:44:22.000,31.1628
2023-08-19T02:59:22.000,31.1466
2023-08-19T03:14:22.000,31.1378
2023-08-19T03:29:22.000,31.1012
2023-08-19T03:44:22.000,31.0748
2023-08-19T03:59:22.000,31.0235
2023-08-19T04:14:22.000,31.0191
2023-08-19T04:29:22.000,30.9780
2023-08-19T04:44:22.000,30.9532
2023-08-19T04:59:22.000,30.8975
2023-08-19T05:14:22.000,30.8756
2023-08-19T05:29:22.000,30.8668
2023-08-19T05:44:22.000,30.8829
2023-08-19T05:59:22.000,30.8887
2023-08-19T06:14:22.000,30.8931
2023-08-19T06:29:22.000,30.8961
2023-08-19T06:44:22.000,30.8844
2023-08-19T06:59:22.000,30.8902
2023-08-19T07:14:22.000,30.8844
2023-08-19T07:29:22.000,30.8814
2023-08-19T07:44:22.000,30.8741
2023-08-19T07:59:22.000,30.8741
2023-08-19T08:14:22.000,30.8668
2023-08-19T08:29:22.000,30.8961
2023-08-19T08:44:22.000,30.8814
2023-08-19T08:59:22.000,30.8917
2023-08-19T09:14:22.000,30.9268
2023-08-19T09:29:22.000,30.9795
2023-08-19T09:44:22.000,31.0396
2023-08-19T09:59:22.000,31.1276
2023-08-19T10:14:22.000,31.2054
2023-08-19T10:29:22.000,31.2744
2023-08-19T10:44:22.000,31.2773
2023-08-19T10:59:22.000,31.3288
2023-08-19T11:14:22.000,31.3450
2023-08-19T11:29:22.000,31.3773
2023-08-19T11:44:22.000,31.4377
2023-08-19T11:59:22.000,31.4981
2023-08-19T12:14:22.000,31.6116
2023-08-19T12:29:22.000,31.6544
2023-08-19T12:44:22.000,31.7046
2023-08-19T12:59:22.000,31.7415
2023-08-19T13:14:22.000,31.7711
2023-08-19T13:29:22.000,31.8154
2023-08-19T13:44:22.000,31.8510
2023-08-19T13:59:22.000,31.8524
2023-08-19T14:14:22.000,31.8657
2023-08-19T14:29:22.000,31.8791
2023-08-19T14:44:22.000,31.8835
2023-08-19T14:59:22.000,31.8998
2023-08-19T15:14:22.000,31.9798
2023-08-19T15:29:22.000,31.9264
2023-08-19T15:44:22.000,31.8953
2023-08-19T15:59:22.000,31.8805
2023-08-19T16:14:22.000,31.8036
2023-08-19T16:29:22.000,31.7800
2023-08-19T16:44:22.000,31.8051
2023-08-19T16:59:22.000,31.7903
2023-08-19T17:14:22.000,31.7888
2023-08-19T17:29:22.000,31.7386
2023-08-19T17:44:22.000,31.7149
2023-08-19T17:59:22.000,31.7105
2023-08-19T18:14:22.000,31.7356
2023-08-19T18:29:22.000,31.7046
2023-08-19T18:44:22.000,31.7120
2023-08-19T18:59:22.000,31.6972
2023-08-19T19:14:22.000,31.7282
2023-08-19T19:29:22.000,31.6884
2023-08-19T19:44:22.000,31.6765
2023-08-19T19:59:22.000,31.6426
2023-08-19T20:14:22.000,31.6042
2023-08-19T20:29:22.000,31.5969
2023-08-19T20:44:22.000,31.5792
2023-08-19T20:59:22.000,31.5895
2023-08-19T21:14:22.000,31.5821
2023-08-19T21:29:22.000,31.5674
2023-08-19T21:44:22.000,31.5615
2023-08-19T21:59:22.000,31.5511
2023-08-19T22:14:22.000,31.5438
2023-08-19T22:29:22.000,31.5364
2023-08-19T22:44:22.000,31.5305
2023-08-19T22:59:22.000,31.5349
2023-08-19T23:14:22.000,31.5600
2023-08-19T23:29:22.000,31.6146
2023-08-19T23:44:22.000,31.6131
2023-08-19T23:59:22.000,31.6249
2023-08-20T00:14:22.000,31.6382
2023-08-20T00:29:22.000,31.6544
2023-08-20T00:44:22.000,31.6485
2023-08-20T00:59:22.000,31.6470
2023-08-20T01:14:22.000,31.6396
2023-08-20T01:29:22.000,31.6190
2023-08-20T01:44:22.000,31.6013
2023-08-20T01:59:22.000,31.5762
2023-08-20T02:14:22.000,31.5629
2023-08-20T02:29:22.000,31.5467
2023-08-20T02:44:22.000,31.5261
2023-08-20T02:59:22.000,31.5217
2023-08-20T03:14:22.000,31.5084
2023-08-20T03:29:22.000,31.4966
2023-08-20T03:44:22.000,31.4701
2023-08-20T03:59:22.000,31.4657
2023-08-20T04:14:22.000,31.4627
2023-08-20T04:29:22.000,31.4215
2023-08-20T04:44:22.000,31.3597
2023-08-20T04:59:22.000,31.3406
2023-08-20T05:14:22.000,31.3244
2023-08-20T05:29:22.000,31.3067
2023-08-20T05:44:22.000,31.2862
2023-08-20T05:59:22.000,31.2759
2023-08-20T06:14:22.000,31.2480
2023-08-20T06:29:22.000,31.2318
2023-08-20T06:44:22.000,31.2156
2023-08-20T06:59:22.000,31.1995
2023-08-20T07:14:22.000,31.1980
2023-08-20T07:29:22.000,31.1687
2023-08-20T07:44:22.000,31.1555
2023-08-20T07:59:22.000,31.1496
2023-08-20T08:14:22.000,31.1276
2023-08-20T08:29:22.000,31.1041
2023-08-20T08:44:22.000,31.1202
2023-08-20T08:59:22.000,31.1496
2023-08-20T09:14:22.000,31.1745
2023-08-20T09:29:22.000,31.2245
2023-08-20T09:44:22.000,31.2891
2023-08-20T09:59:22.000,31.3553
2023-08-20T10:14:22.000,31.3921
2023-08-20T10:29:22.000,31.4392
2023-08-20T10:44:22.000,31.4318
2023-08-20T10:59:22.000,31.4745
2023-08-20T11:14:22.000,31.4833
2023-08-20T11:29:22.000,31.5379
2023-08-20T11:44:22.000,31.5777
2023-08-20T11:59:22.000,31.5954
2023-08-20T12:14:22.000,31.6278
2023-08-20T12:29:22.000,31.6337
2023-08-20T12:44:22.000,31.6588
2023-08-20T12:59:22.000,31.6795
2023-08-20T13:14:22.000,31.7120
2023-08-20T13:29:22.000,31.7371
2023-08-20T13:44:22.000,31.7829
2023-08-20T13:59:22.000,31.8302
2023-08-20T14:14:22.000,31.8643
2023-08-20T14:29:22.000,31.8657
2023-08-20T14:44:22.000,31.8436
2023-08-20T14:59:22.000,31.8672
2023-08-20T15:14:22.000,31.8850
2023-08-20T15:29:22.000,31.9013
2023-08-20T15:44:22.000,31.8791
2023-08-20T15:59:22.000,31.8953
2023-08-20T16:14:22.000,31.8953
2023-08-20T16:29:22.000,31.8924
2023-08-20T16:44:22.000,31.8643
2023-08-20T16:59:22.000,31.8406
2023-08-20T17:14:22.000,31.8347
2023-08-20T17:29:22.000,31.8214
2023-08-20T17:44:22.000,31.7474
2023-08-20T17:59:22.000,31.7386
2023-08-20T18:14:22.000,31.7209
2023-08-20T18:29:22.000,31.6972
2023-08-20T18:44:22.000,31.6485
2023-08-20T18:59:22.000,31.6087
2023-08-20T19:14:22.000,31.5806
2023-08-20T19:29:22.000,31.5600
2023-08-20T19:44:22.000,31.5143
2023-08-20T19:59:22.000,31.4760
2023-08-20T20:14:22.000,31.4333
2023-08-20T20:29:22.000,31.4068
2023-08-20T20:44:22.000,31.3670
2023-08-20T20:59:22.000,31.3464
2023-08-20T21:14:22.000,31.3303
2023-08-20T21:29:22.000,31.2994
2023-08-20T21:44:22.000,31.2832
2023-08-20T21:59:22.000,31.2538
2023-08-20T22:14:22.000,31.2171
2023-08-20T22:29:22.000,31.2142
2023-08-20T22:44:22.000,31.1819
2023-08-20T22:59:22.000,31.1334
2023-08-20T23:14:22.000,31.1056
2023-08-20T23:29:22.000,31.0762
2023-08-20T23:44:22.000,31.0528
2023-08-20T23:59:22.000,31.0396
2023-08-21T00:14:22.000,31.0205
2023-08-21T00:29:22.000,30.9986
2023-08-21T00:44:22.000,30.9722
2023-08-21T00:59:22.000,30.9488
2023-08-21T01:14:22.000,30.9239
2023-08-21T01:29:22.000,30.8961
2023-08-21T01:44:22.000,30.8946
2023-08-21T01:59:22.000,30.8361
2023-08-21T02:14:22.000,30.7995
2023-08-21T02:29:22.000,30.8068
2023-08-21T02:44:22.000,30.7776
2023-08-21T02:59:22.000,30.7163
2023-08-21T03:14:22.000,30.6564
2023-08-21T03:29:22.000,30.6214
2023-08-21T03:44:22.000,30.6082
2023-08-21T03:59:22.000,30.5849
2023-08-21T04:14:22.000,30.5514
2023-08-21T04:29:22.000,30.5310
2023-08-21T04:44:22.000,30.5441
2023-08-21T04:59:22.000,30.5164
2023-08-21T05:14:22.000,30.5281
2023-08-21T05:29:22.000,30.5193
2023-08-21T05:44:22.000,30.5077
2023-08-21T05:59:22.000,30.4290
2023-08-21T06:14:22.000,30.3097
2023-08-21T06:29:22.000,30.2588
2023-08-21T06:44:22.000,30.2530
2023-08-21T06:59:22.000,30.2574
2023-08-21T07:14:22.000,30.2646
2023-08-21T07:29:22.000,30.2617
2023-08-21T07:44:22.000,30.2516
2023-08-21T07:59:22.000,30.2007
2023-08-21T08:14:22.000,30.2341
2023-08-21T08:29:22.000,30.2821
2023-08-21T08:44:22.000,30.2995
2023-08-21T08:59:22.000,30.3228
2023-08-21T09:14:22.000,30.3097
2023-08-21T09:29:22.000,30.3577
2023-08-21T09:44:22.000,30.3737
2023-08-21T09:59:22.000,30.3592
2023-08-21T10:14:22.000,30.3533
2023-08-21T10:29:22.000,30.3577
2023-08-21T10:44:22.000,30.3388
2023-08-21T10:59:22.000,30.3519
2023-08-21T11:14:22.000,30.3635
2023-08-21T11:29:22.000,30.3664
2023-08-21T11:44:22.000,30.3417
2023-08-21T11:59:22.000,30.3708
2023-08-21T12:14:22.000,30.2225
2023-08-21T12:29:22.000,30.1688
2023-08-21T12:44:22.000,30.1673
2023-08-21T12:59:22.000,30.1688
2023-08-21T13:14:22.000,30.1644
2023-08-21T13:29:22.000,30.2022
2023-08-21T13:44:22.000,30.2109
2023-08-21T13:59:22.000,30.2370
2023-08-21T14:14:22.000,30.2443
2023-08-21T14:29:22.000,30.2428
2023-08-21T14:44:22.000,30.2559
2023-08-21T14:59:22.000,30.2588
2023-08-21T15:14:22.000,30.2298
2023-08-21T15:29:22.000,30.2341
2023-08-21T15:44:22.000,30.2269
2023-08-21T15:59:22.000,30.2370
2023-08-21T16:14:22.000,30.2152
2023-08-21T16:29:22.000,30.2138
2023-08-21T16:44:22.000,30.2007
2023-08-21T16:59:22.000,30.1949
2023-08-21T17:14:22.000,30.1891
2023-08-21T17:29:22.000,30.1659
2023-08-21T17:44:22.000,30.1513
2023-08-21T17:59:22.000,30.1383
2023-08-21T18:14:22.000,30.1165
2023-08-21T18:29:22.000,30.0861
2023-08-21T18:44:22.000,30.0773
2023-08-21T18:59:22.000,30.0570
2023-08-21T19:14:22.000,30.0614
2023-08-21T19:29:22.000,30.0512
2023-08-21T19:44:22.000,30.0411
2023-08-21T19:59:22.000,30.0440
2023-08-21T20:14:22.000,30.0440
2023-08-21T20:29:22.000,30.0208
2023-08-21T20:44:22.000,30.0309
2023-08-21T20:59:22.000,30.0396
2023-08-21T21:14:22.000,30.0295
2023-08-21T21:29:22.000,29.9715
2023-08-21T21:44:22.000,29.8904
2023-08-21T21:59:22.000,29.8311
2023-08-21T22:14:22.000,29.8152
2023-08-21T22:29:22.000,29.8340
2023-08-21T22:44:22.000,29.8542
2023-08-21T22:59:22.000,29.8557
2023-08-21T23:14:22.000,29.8629
2023-08-21T23:29:22.000,29.8542
2023-08-21T23:44:22.000,29.8528
2023-08-21T23:59:22.000,29.8296
2023-08-22T00:14:22.000,29.8181
2023-08-22T00:29:22.000,29.8383
2023-08-22T00:44:22.000,29.8470
2023-08-22T00:59:22.000,29.8398
2023-08-22T01:14:22.000,29.7169
2023-08-22T01:29:22.000,29.6634
2023-08-22T01:44:22.000,29.6417
2023-08-22T01:59:22.000,29.6519
2023-08-22T02:14:22.000,29.6735
2023-08-22T02:29:22.000,29.6576
2023-08-22T02:44:22.000,29.6533
2023-08-22T02:59:22.000,29.6461
2023-08-22T03:14:22.000,29.6417
2023-08-22T03:29:22.000,29.6374
2023-08-22T03:44:22.000,29.6244
2023-08-22T03:59:22.000,29.5883
2023-08-22T04:14:22.000,29.5465
2023-08-22T04:29:22.000,29.4989
2023-08-22T04:44:22.000,29.4470
2023-08-22T04:59:22.000,29.4196
2023-08-22T05:14:22.000,29.3923
2023-08-22T05:29:22.000,29.3937
2023-08-22T05:44:22.000,29.4196
2023-08-22T05:59:22.000,29.4182
2023-08-22T06:14:22.000,29.4528
2023-08-22T06:29:22.000,29.5075
2023-08-22T06:44:22.000,29.5407
2023-08-22T06:59:22.000,29.5739
2023-08-22T07:14:22.000,29.5753
2023-08-22T07:29:22.000,29.5956
2023-08-22T07:44:22.000,29.6172
2023-08-22T07:59:22.000,29.6389
2023-08-22T08:14:22.000,29.6663
2023-08-22T08:29:22.000,29.6519
2023-08-22T08:44:22.000,29.6374
2023-08-22T08:59:22.000,29.5941
2023-08-22T09:14:22.000,29.5869
2023-08-22T09:29:22.000,29.5927
2023-08-22T09:44:22.000,29.5869
2023-08-22T09:59:22.000,29.5667
2023-08-22T10:14:22.000,29.5436
2023-08-22T10:29:22.000,29.5450
2023-08-22T10:44:22.000,29.5378
2023-08-22T10:59:22.000,29.5277
2023-08-22T11:14:22.000,29.5263
2023-08-22T11:29:22.000,29.5436
2023-08-22T11:44:22.000,29.5378
2023-08-22T11:59:22.000,29.5090
2023-08-22T12:14:22.000,29.5148
2023-08-22T12:29:22.000,29.5075
2023-08-22T12:44:22.000,29.4931
2023-08-22T12:59:22.000,29.4902
2023-08-22T13:14:22.000,29.5133
2023-08-22T13:29:22.000,29.5335
2023-08-22T13:44:22.000,29.5479
2023-08-22T13:59:22.000,29.5551
2023-08-22T14:14:22.000,29.5566
2023-08-22T14:29:22.000,29.5609
2023-08-22T14:44:22.000,29.5652
2023-08-22T14:59:22.000,29.5710
2023-08-22T15:14:22.000,29.5739
2023-08-22T15:29:22.000,29.5696
2023-08-22T15:44:22.000,29.5854
2023-08-22T15:59:22.000,29.5898
2023-08-22T16:14:22.000,29.6028
2023-08-22T16:29:22.000,29.5941
2023-08-22T16:44:22.000,29.5811
2023-08-22T16:59:22.000,29.5854
2023-08-22T17:14:22.000,29.5927
2023-08-22T17:29:22.000,29.5941
2023-08-22T17:44:22.000,29.5854
2023-08-22T17:59:22.000,29.5624
2023-08-22T18:14:22.000,29.5508
2023-08-22T18:29:22.000,29.5436
2023-08-22T18:44:22.000,29.5378
2023-08-22T18:59:22.000,29.5263
2023-08-22T19:14:22.000,29.5162
2023-08-22T19:29:22.000,29.5032
2023-08-22T19:44:22.000,29.4960
2023-08-22T19:59:22.000,29.4931
2023-08-22T20:14:22.000,29.4845
2023-08-22T20:29:22.000,29.4758
2023-08-22T20:44:22.000,29.4701
2023-08-22T20:59:22.000,29.4629
2023-08-22T21:14:22.000,29.4470
2023-08-22T21:29:22.000,29.4412
2023-08-22T21:44:22.000,29.4283
2023-08-22T21:59:22.000,29.4139
2023-08-22T22:14:22.000,29.4095
2023-08-22T22:29:22.000,29.4023
2023-08-22T22:44:22.000,29.3793
2023-08-22T22:59:22.000,29.3750
2023-08-22T23:14:22.000,29.3721
2023-08-22T23:29:22.000,29.3663
2023-08-22T23:44:22.000,29.3563
2023-08-22T23:59:22.000,29.3519
2023-08-23T00:14:22.000,29.3476
2023-08-23T00:29:22.000,29.3404
2023-08-23T00:44:22.000,29.3260
2023-08-23T00:59:22.000,29.3203
2023-08-23T01:14:22.000,29.3131
2023-08-23T01:29:22.000,29.3044
2023-08-23T01:44:22.000,29.2929
2023-08-23T01:59:22.000,29.2800
2023-08-23T02:14:22.000,29.2656
2023-08-23T02:29:22.000,29.2483
2023-08-23T02:44:22.000,29.2368
2023-08-23T02:59:22.000,29.1951
2023-08-23T03:14:22.000,29.1606
2023-08-23T03:29:22.000,29.1261
2023-08-23T03:44:22.000,29.1103
2023-08-23T03:59:22.000,29.1118
2023-08-23T04:14:22.000,29.1046
2023-08-23T04:29:22.000,29.0845
2023-08-23T04:44:22.000,29.0615
2023-08-23T04:59:22.000,29.0586
2023-08-23T05:14:22.000,29.0672
2023-08-23T05:29:22.000,29.0586
2023-08-23T05:44:22.000,29.0802
2023-08-23T05:59:22.000,29.0974
2023-08-23T06:14:22.000,29.1060
2023-08-23T06:29:22.000,29.1204
2023-08-23T06:44:22.000,29.1419
2023-08-23T06:59:22.000,29.1649
2023-08-23T07:14:22.000,29.1736
2023-08-23T07:29:22.000,29.1908
2023-08-23T07:44:22.000,29.2095
2023-08-23T07:59:22.000,29.2339
2023-08-23T08:14:22.000,29.2454
2023-08-23T08:29:22.000,29.2483
2023-08-23T08:44:22.000,29.2742
2023-08-23T08:59:22.000,29.2354
2023-08-23T09:14:22.000,29.2512
2023-08-23T09:29:22.000,29.2656
2023-08-23T09:44:22.000,29.2483
2023-08-23T09:59:22.000,29.2641
2023-08-23T10:14:22.000,29.2598
2023-08-23T10:29:22.000,29.2771
2023-08-23T10:44:22.000,29.2785
2023-08-23T10:59:22.000,29.2944
2023-08-23T11:14:22.000,29.2828
2023-08-23T11:29:22.000,29.3059
2023-08-23T11:44:22.000,29.3332
2023-08-23T11:59:22.000,29.3692
2023-08-23T12:14:22.000,29.4023
2023-08-23T12:29:22.000,29.4268
2023-08-23T12:44:22.000,29.4614
2023-08-23T12:59:22.000,29.5032
2023-08-23T13:14:22.000,29.5263
2023-08-23T13:29:22.000,29.5638
2023-08-23T13:44:22.000,29.6028
2023-08-23T13:59:22.000,29.6620
2023-08-23T14:14:22.000,29.7241
2023-08-23T14:29:22.000,29.7718
2023-08-23T14:44:22.000,29.8036
2023-08-23T14:59:22.000,29.8499
2023-08-23T15:14:22.000,29.8875
2023-08-23T15:29:22.000,29.9237
2023-08-23T15:44:22.000,29.9614
2023-08-23T15:59:22.000,29.9962
2023-08-23T16:14:22.000,30.0280
2023-08-23T16:29:22.000,30.0614
2023-08-23T16:44:22.000,30.0744
2023-08-23T16:59:22.000,30.0788
2023-08-23T17:14:22.000,30.0861
2023-08-23T17:29:22.000,30.0962
2023-08-23T17:44:22.000,30.1093
2023-08-23T17:59:22.000,30.1136
2023-08-23T18:14:22.000,30.1238
2023-08-23T18:29:22.000,30.1339
2023-08-23T18:44:22.000,30.1339
2023-08-23T18:59:22.000,30.1339
2023-08-23T19:14:22.000,30.1223
2023-08-23T19:29:22.000,30.1107
2023-08-23T19:44:22.000,30.0962
2023-08-23T19:59:22.000,30.0919
2023-08-23T20:14:22.000,30.0831
2023-08-23T20:29:22.000,30.0730
2023-08-23T20:44:22.000,30.0686
2023-08-23T20:59:22.000,30.0599
2023-08-23T21:14:22.000,30.0527
2023-08-23T21:29:22.000,30.0541
2023-08-23T21:44:22.000,30.0425
2023-08-23T21:59:22.000,30.0266
2023-08-23T22:14:22.000,30.0121
2023-08-23T22:29:22.000,30.0078
2023-08-23T22:44:22.000,29.9962
2023-08-23T22:59:22.000,29.9846
2023-08-23T23:14:22.000,29.9860
2023-08-23T23:29:22.000,29.9831
2023-08-23T23:44:22.000,29.9701
2023-08-23T23:59:22.000,29.9715
2023-08-24T00:14:22.000,29.9701
2023-08-24T00:29:22.000,29.9657
2023-08-24T00:44:22.000,29.9614
2023-08-24T00:59:22.000,29.9266
2023-08-24T01:14:22.000,29.8658
2023-08-24T01:29:22.000,29.8673
2023-08-24T01:44:22.000,29.8456
2023-08-24T01:59:22.000,29.8383
2023-08-24T02:14:22.000,29.8340
2023-08-24T02:29:22.000,29.8441
2023-08-24T02:44:22.000,29.8528
2023-08-24T02:59:22.000,29.8427
2023-08-24T03:14:22.000,29.8412
2023-08-24T03:29:22.000,29.8398
2023-08-24T03:44:22.000,29.8311
2023-08-24T03:59:22.000,29.8253
2023-08-24T04:14:22.000,29.8065
2023-08-24T04:29:22.000,29.7978
2023-08-24T04:44:22.000,29.7891
2023-08-24T04:59:22.000,29.7920
2023-08-24T05:14:22.000,29.7891
2023-08-24T05:29:22.000,29.7588
2023-08-24T05:44:22.000,29.7328
2023-08-24T05:59:22.000,29.7010
2023-08-24T06:14:22.000,29.6836
2023-08-24T06:29:22.000,29.6663
2023-08-24T06:44:22.000,29.6663
2023-08-24T06:59:22.000,29.6576
2023-08-24T07:14:22.000,29.6576
2023-08-24T07:29:22.000,29.6533
2023-08-24T07:44:22.000,29.6634
2023-08-24T07:59:22.000,29.6677
2023-08-24T08:14:22.000,29.6937
2023-08-24T08:29:22.000,29.7169
2023-08-24T08:44:22.000,29.7501
2023-08-24T08:59:22.000,29.7805
2023-08-24T09:14:22.000,29.8166
2023-08-24T09:29:22.000,29.8513
2023-08-24T09:44:22.000,29.8788
2023-08-24T09:59:22.000,29.9078
2023-08-24T10:14:22.000,29.9628
2023-08-24T10:29:22.000,29.9918
2023-08-24T10:44:22.000,30.0208
2023-08-24T10:59:22.000,30.0411
2023-08-24T11:14:22.000,30.1180
2023-08-24T11:29:22.000,30.1717
2023-08-24T11:44:22.000,30.2210
2023-08-24T11:59:22.000,30.2588
2023-08-24T12:14:22.000,30.3170
2023-08-24T12:29:22.000,30.3461
2023-08-24T12:44:22.000,30.3810
2023-08-24T12:59:22.000,30.4771
2023-08-24T13:14:22.000,30.6447
2023-08-24T13:29:22.000,30.6141
2023-08-24T13:44:22.000,30.6783
2023-08-24T13:59:22.000,30.7163
2023-08-24T14:14:22.000,30.7323
2023-08-24T14:29:22.000,30.7542
2023-08-24T14:44:22.000,30.7615
2023-08-24T14:59:22.000,30.6841
2023-08-24T15:14:22.000,30.6929
2023-08-24T15:29:22.000,30.7630
2023-08-24T15:44:22.000,30.7674
2023-08-24T15:59:22.000,30.8273
2023-08-24T16:14:22.000,30.8302
2023-08-24T16:29:22.000,30.8083
2023-08-24T16:44:22.000,30.8317
2023-08-24T16:59:22.000,30.8902
2023-08-24T17:14:22.000,30.8961
2023-08-24T17:29:22.000,30.8917
2023-08-24T17:44:22.000,30.9385
2023-08-24T17:59:22.000,30.9693
