ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-09-11T20:21:50.000,0.29,74.18,0.08,0.28
2023-09-11T20:36:50.000,0.03,321.32,0.02,-0.02
2023-09-11T20:51:50.000,0.13,344.23,0.12,-0.03
2023-09-11T21:06:50.000,0.25,215.02,-0.20,-0.14
2023-09-11T21:21:50.000,0.07,240.63,-0.04,-0.06
2023-09-11T21:36:50.000,0.12,224.58,-0.09,-0.09
2023-09-11T21:51:50.000,0.20,199.32,-0.19,-0.07
2023-09-11T22:06:50.000,0.16,225.97,-0.11,-0.12
2023-09-11T22:21:50.000,0.12,255.81,-0.03,-0.12
2023-09-11T22:36:50.000,0.22,218.59,-0.18,-0.14
2023-09-11T22:51:50.000,0.19,225.35,-0.13,-0.14
2023-09-11T23:06:50.000,0.19,223.54,-0.14,-0.13
2023-09-11T23:21:50.000,0.23,243.72,-0.10,-0.21
2023-09-11T23:36:50.000,0.18,227.08,-0.12,-0.13
2023-09-11T23:51:50.000,0.20,208.73,-0.17,-0.09
2023-09-12T00:06:50.000,0.14,218.09,-0.11,-0.09
2023-09-12T00:21:50.000,0.21,212.77,-0.18,-0.12
2023-09-12T00:36:50.000,0.18,220.18,-0.14,-0.12
2023-09-12T00:51:50.000,0.17,228.86,-0.11,-0.13
2023-09-12T01:06:50.000,0.17,266.51,-0.01,-0.17
2023-09-12T01:21:50.000,0.18,257.61,-0.04,-0.17
2023-09-12T01:36:50.000,0.40,185.03,-0.40,-0.03
2023-09-12T01:51:50.000,0.25,197.50,-0.24,-0.08
2023-09-12T02:06:50.000,0.39,190.21,-0.38,-0.07
2023-09-12T02:21:50.000,0.18,215.70,-0.15,-0.10
2023-09-12T02:36:50.000,0.09,181.10,-0.09,-0.00
2023-09-12T02:51:50.000,0.16,200.71,-0.15,-0.05
2023-09-12T03:06:50.000,0.24,192.76,-0.24,-0.05
2023-09-12T03:21:50.000,0.47,191.42,-0.46,-0.09
2023-09-12T03:36:50.000,0.16,222.53,-0.12,-0.11
2023-09-12T03:51:50.000,0.08,219.85,-0.06,-0.05
2023-09-12T04:06:50.000,0.13,167.13,-0.13,0.03
2023-09-12T04:21:50.000,0.25,189.50,-0.25,-0.04
2023-09-12T04:36:50.000,0.51,181.92,-0.51,-0.02
2023-09-12T04:51:50.000,0.18,227.09,-0.12,-0.13
2023-09-12T05:06:50.000,0.13,237.83,-0.07,-0.11
2023-09-12T05:21:50.000,0.29,172.79,-0.28,0.04
2023-09-12T05:36:50.000,0.19,225.01,-0.14,-0.14
2023-09-12T05:51:50.000,0.39,209.93,-0.33,-0.19
2023-09-12T06:06:50.000,0.46,220.39,-0.35,-0.30
2023-09-12T06:21:50.000,0.29,230.48,-0.18,-0.22
2023-09-12T06:36:50.000,0.35,231.93,-0.22,-0.28
2023-09-12T06:51:50.000,0.59,172.93,-0.58,0.07
2023-09-12T07:06:50.000,0.69,177.26,-0.69,0.03
2023-09-12T07:21:50.000,0.75,163.14,-0.72,0.22
2023-09-12T07:36:50.000,0.53,163.31,-0.50,0.15
2023-09-12T07:51:50.000,0.62,212.37,-0.52,-0.33
2023-09-12T08:06:50.000,0.47,212.84,-0.40,-0.25
2023-09-12T08:21:50.000,1.21,215.17,-0.99,-0.69
2023-09-12T08:36:50.000,0.73,200.41,-0.68,-0.25
2023-09-12T08:51:50.000,1.39,229.78,-0.89,-1.06
2023-09-12T09:06:50.000,0.99,225.15,-0.70,-0.70
2023-09-12T09:21:50.000,1.22,209.71,-1.06,-0.60
2023-09-12T09:36:50.000,0.70,185.12,-0.69,-0.06
2023-09-12T09:51:50.000,0.44,207.25,-0.39,-0.20
2023-09-12T10:06:50.000,0.22,237.18,-0.12,-0.19
2023-09-12T10:21:50.000,0.61,215.92,-0.50,-0.36
2023-09-12T10:36:50.000,0.62,186.01,-0.62,-0.07
2023-09-12T10:51:50.000,0.76,163.48,-0.73,0.22
2023-09-12T11:06:50.000,0.58,235.05,-0.33,-0.47
2023-09-12T11:21:50.000,0.43,268.68,-0.01,-0.43
2023-09-12T11:36:50.000,0.54,231.60,-0.33,-0.42
2023-09-12T11:51:50.000,0.57,228.14,-0.38,-0.43
2023-09-12T12:06:50.000,0.63,220.93,-0.48,-0.41
2023-09-12T12:21:50.000,0.31,172.98,-0.31,0.04
2023-09-12T12:36:50.000,0.42,186.04,-0.42,-0.04
2023-09-12T12:51:50.000,0.44,172.78,-0.44,0.06
2023-09-12T13:06:50.000,0.58,199.79,-0.54,-0.20
2023-09-12T13:21:50.000,0.57,157.95,-0.53,0.22
2023-09-12T13:36:50.000,0.40,206.11,-0.36,-0.17
2023-09-12T13:51:50.000,0.38,226.63,-0.26,-0.27
2023-09-12T14:06:50.000,1.44,152.97,-1.29,0.66
2023-09-12T14:21:50.000,1.71,140.90,-1.33,1.08
2023-09-12T14:36:50.000,1.09,157.25,-1.01,0.42
2023-09-12T14:51:50.000,0.65,170.11,-0.64,0.11
2023-09-12T15:06:50.000,1.56,139.65,-1.19,1.01
2023-09-12T15:21:50.000,0.83,202.98,-0.76,-0.32
2023-09-12T15:36:50.000,0.48,179.75,-0.48,0.00
2023-09-12T15:51:50.000,0.58,143.87,-0.47,0.34
2023-09-12T16:06:50.000,0.36,192.56,-0.35,-0.08
2023-09-12T16:21:50.000,0.97,175.47,-0.96,0.08
2023-09-12T16:36:50.000,0.49,192.10,-0.48,-0.10
2023-09-12T16:51:50.000,0.91,190.42,-0.89,-0.16
2023-09-12T17:06:50.000,1.08,177.11,-1.08,0.05
2023-09-12T17:21:50.000,0.19,216.35,-0.15,-0.11
2023-09-12T17:36:50.000,0.38,167.09,-0.37,0.09
2023-09-12T17:51:50.000,0.30,203.17,-0.28,-0.12
2023-09-12T18:06:50.000,0.19,113.86,-0.08,0.17
2023-09-12T18:21:50.000,0.53,222.49,-0.39,-0.36
2023-09-12T18:36:50.000,0.90,234.88,-0.52,-0.73
2023-09-12T18:51:50.000,0.35,301.01,0.18,-0.30
2023-09-12T19:06:50.000,0.63,263.25,-0.07,-0.62
2023-09-12T19:21:50.000,0.21,265.64,-0.02,-0.21
2023-09-12T19:36:50.000,0.81,274.37,0.06,-0.80
2023-09-12T19:51:50.000,1.33,216.63,-1.07,-0.79
2023-09-12T20:06:50.000,0.74,259.08,-0.14,-0.72
2023-09-12T20:21:50.000,0.50,224.72,-0.36,-0.35
2023-09-12T20:36:50.000,0.68,244.15,-0.30,-0.61
2023-09-12T20:51:50.000,0.85,236.40,-0.47,-0.70
2023-09-12T21:06:50.000,0.99,226.51,-0.68,-0.72
2023-09-12T21:21:50.000,0.66,245.17,-0.28,-0.60
2023-09-12T21:36:50.000,1.72,230.99,-1.09,-1.34
2023-09-12T21:51:50.000,1.45,251.42,-0.46,-1.38
2023-09-12T22:06:50.000,1.73,225.28,-1.22,-1.23
2023-09-12T22:21:50.000,1.00,264.38,-0.10,-1.00
2023-09-12T22:36:50.000,1.12,256.89,-0.25,-1.09
2023-09-12T22:51:50.000,1.16,233.42,-0.69,-0.93
2023-09-12T23:06:50.000,1.45,228.17,-0.97,-1.08
2023-09-12T23:21:50.000,0.84,249.71,-0.29,-0.79
2023-09-12T23:36:50.000,0.99,236.68,-0.54,-0.82
2023-09-12T23:51:50.000,1.12,251.91,-0.35,-1.07
2023-09-13T00:06:50.000,1.14,233.70,-0.67,-0.92
2023-09-13T00:21:50.000,0.84,306.73,0.50,-0.67
2023-09-13T00:36:50.000,0.85,285.28,0.22,-0.82
2023-09-13T00:51:50.000,0.57,248.91,-0.21,-0.54
2023-09-13T01:06:50.000,0.61,250.05,-0.21,-0.57
2023-09-13T01:21:50.000,0.30,241.18,-0.14,-0.26
2023-09-13T01:36:50.000,0.28,211.91,-0.24,-0.15
2023-09-13T01:51:50.000,0.63,254.16,-0.17,-0.61
2023-09-13T02:06:50.000,0.56,257.43,-0.12,-0.55
2023-09-13T02:21:50.000,0.99,280.62,0.18,-0.97
2023-09-13T02:36:50.000,0.74,247.53,-0.28,-0.68
2023-09-13T02:51:50.000,0.54,228.63,-0.36,-0.41
2023-09-13T03:06:50.000,0.74,257.98,-0.15,-0.72
2023-09-13T03:21:50.000,0.45,204.81,-0.41,-0.19
2023-09-13T03:36:50.000,0.62,251.27,-0.20,-0.59
2023-09-13T03:51:50.000,1.22,261.02,-0.19,-1.20
2023-09-13T04:06:50.000,0.14,249.86,-0.05,-0.13
2023-09-13T04:21:50.000,0.75,240.87,-0.37,-0.66
2023-09-13T04:36:50.000,0.63,254.89,-0.16,-0.60
2023-09-13T04:51:50.000,0.36,231.43,-0.23,-0.28
2023-09-13T05:06:50.000,1.18,292.18,0.45,-1.10
2023-09-13T05:21:50.000,0.97,290.85,0.34,-0.90
2023-09-13T05:36:50.000,0.47,254.92,-0.12,-0.45
2023-09-13T05:51:50.000,1.01,281.02,0.19,-0.99
2023-09-13T06:06:50.000,1.62,294.86,0.68,-1.47
2023-09-13T06:21:50.000,0.86,233.13,-0.52,-0.69
2023-09-13T06:36:50.000,1.02,255.82,-0.25,-0.99
2023-09-13T06:51:50.000,1.48,274.21,0.11,-1.48
2023-09-13T07:06:50.000,1.51,243.93,-0.67,-1.36
2023-09-13T07:21:50.000,1.24,258.92,-0.24,-1.21
2023-09-13T07:36:50.000,1.39,275.97,0.14,-1.38
2023-09-13T07:51:50.000,0.25,257.67,-0.05,-0.24
2023-09-13T08:06:50.000,0.59,275.91,0.06,-0.59
2023-09-13T08:21:50.000,0.18,248.97,-0.06,-0.17
2023-09-13T08:36:50.000,0.52,212.15,-0.44,-0.27
2023-09-13T08:51:50.000,0.03,70.13,0.01,0.03
2023-09-13T09:06:50.000,0.73,266.12,-0.05,-0.73
2023-09-13T09:21:50.000,0.75,288.80,0.24,-0.71
2023-09-13T09:36:50.000,0.45,267.01,-0.02,-0.45
2023-09-13T09:51:50.000,0.83,293.63,0.33,-0.76
2023-09-13T10:06:50.000,0.39,299.14,0.19,-0.34
2023-09-13T10:21:50.000,0.36,240.83,-0.17,-0.31
2023-09-13T10:36:50.000,0.14,224.50,-0.10,-0.10
2023-09-13T10:51:50.000,0.10,313.02,0.07,-0.07
2023-09-13T11:06:50.000,0.35,274.20,0.03,-0.35
2023-09-13T11:21:50.000,0.81,268.70,-0.02,-0.81
2023-09-13T11:36:50.000,0.27,253.86,-0.07,-0.26
2023-09-13T11:51:50.000,0.09,220.65,-0.07,-0.06
2023-09-13T12:06:50.000,0.44,32.77,0.37,0.24
2023-09-13T12:21:50.000,0.11,244.05,-0.05,-0.09
2023-09-13T12:36:50.000,0.13,186.35,-0.13,-0.01
2023-09-13T12:51:50.000,0.25,173.77,-0.24,0.03
2023-09-13T13:06:50.000,0.09,104.16,-0.02,0.09
2023-09-13T13:21:50.000,0.37,194.80,-0.35,-0.09
2023-09-13T13:36:50.000,0.33,174.13,-0.33,0.03
2023-09-13T13:51:50.000,0.30,232.94,-0.18,-0.24
2023-09-13T14:06:50.000,0.05,60.30,0.02,0.04
2023-09-13T14:21:50.000,0.29,80.37,0.05,0.29
2023-09-13T14:36:50.000,0.50,128.36,-0.31,0.39
2023-09-13T14:51:50.000,0.30,166.34,-0.30,0.07
2023-09-13T15:06:50.000,0.32,119.53,-0.16,0.28
2023-09-13T15:21:50.000,0.35,195.69,-0.34,-0.10
2023-09-13T15:36:50.000,0.27,192.61,-0.26,-0.06
2023-09-13T15:51:50.000,0.40,199.96,-0.37,-0.13
2023-09-13T16:06:50.000,0.20,264.33,-0.02,-0.20
2023-09-13T16:21:50.000,0.10,55.68,0.05,0.08
2023-09-13T16:36:50.000,0.15,167.08,-0.14,0.03
2023-09-13T16:51:50.000,0.30,188.93,-0.30,-0.05
2023-09-13T17:06:50.000,0.09,272.10,0.00,-0.09
2023-09-13T17:21:50.000,0.02,276.66,0.00,-0.02
2023-09-13T17:36:50.000,0.15,250.46,-0.05,-0.14
2023-09-13T17:51:50.000,0.58,187.05,-0.58,-0.07
2023-09-13T18:06:50.000,0.07,98.27,-0.01,0.06
2023-09-13T18:21:50.000,0.27,92.82,-0.01,0.27
2023-09-13T18:36:50.000,0.07,314.29,0.05,-0.05
2023-09-13T18:51:50.000,0.14,171.44,-0.14,0.02
2023-09-13T19:06:50.000,0.15,74.05,0.04,0.14
2023-09-13T19:21:50.000,0.20,63.76,0.09,0.18
2023-09-13T19:36:50.000,0.18,166.43,-0.18,0.04
2023-09-13T19:51:50.000,0.30,148.86,-0.26,0.16
2023-09-13T20:06:50.000,0.27,203.90,-0.25,-0.11
2023-09-13T20:21:50.000,0.16,126.26,-0.10,0.13
2023-09-13T20:36:50.000,0.19,86.62,0.01,0.19
2023-09-13T20:51:50.000,0.16,143.81,-0.13,0.09
2023-09-13T21:06:50.000,0.13,353.63,0.13,-0.01
2023-09-13T21:21:50.000,0.13,84.94,0.01,0.13
2023-09-13T21:36:50.000,0.15,92.31,-0.01,0.15
2023-09-13T21:51:50.000,0.32,108.27,-0.10,0.30
2023-09-13T22:06:50.000,0.25,148.06,-0.21,0.13
2023-09-13T22:21:50.000,0.14,203.76,-0.13,-0.06
2023-09-13T22:36:50.000,0.16,84.57,0.01,0.15
2023-09-13T22:51:50.000,0.22,70.17,0.08,0.21
2023-09-13T23:06:50.000,0.18,89.27,0.00,0.18
2023-09-13T23:21:50.000,0.07,211.59,-0.06,-0.04
2023-09-13T23:36:50.000,0.43,149.65,-0.37,0.22
2023-09-13T23:51:50.000,0.54,157.70,-0.50,0.21
2023-09-14T00:06:50.000,0.20,186.95,-0.19,-0.02
2023-09-14T00:21:50.000,0.38,207.22,-0.34,-0.17
2023-09-14T00:36:50.000,0.21,186.03,-0.21,-0.02
2023-09-14T00:51:50.000,0.74,30.17,0.64,0.37
2023-09-14T01:06:50.000,0.10,198.37,-0.09,-0.03
2023-09-14T01:21:50.000,0.57,113.09,-0.22,0.52
2023-09-14T01:36:50.000,1.26,137.87,-0.94,0.85
2023-09-14T01:51:50.000,3.23,172.32,-3.20,0.43
2023-09-14T02:06:50.000,0.91,150.27,-0.79,0.45
2023-09-14T02:21:50.000,0.42,194.44,-0.41,-0.11
2023-09-14T02:36:50.000,0.16,132.72,-0.11,0.12
2023-09-14T02:51:50.000,0.45,136.72,-0.33,0.31
2023-09-14T03:06:50.000,0.16,55.88,0.09,0.13
2023-09-14T03:21:50.000,0.13,121.63,-0.07,0.11
2023-09-14T03:36:50.000,0.57,179.98,-0.57,0.00
2023-09-14T03:51:50.000,0.23,131.69,-0.15,0.17
2023-09-14T04:06:50.000,0.68,104.72,-0.17,0.66
2023-09-14T04:21:50.000,0.20,144.57,-0.17,0.12
2023-09-14T04:36:50.000,0.48,165.84,-0.46,0.12
2023-09-14T04:51:50.000,0.30,193.68,-0.29,-0.07
2023-09-14T05:06:50.000,0.36,196.66,-0.35,-0.10
2023-09-14T05:21:50.000,0.22,163.22,-0.21,0.06
2023-09-14T05:36:50.000,0.42,178.59,-0.42,0.01
2023-09-14T05:51:50.000,0.51,140.48,-0.39,0.32
2023-09-14T06:06:50.000,0.86,161.05,-0.82,0.28
2023-09-14T06:21:50.000,0.94,134.51,-0.66,0.67
2023-09-14T06:36:50.000,1.27,175.72,-1.27,0.09
2023-09-14T06:51:50.000,1.72,152.28,-1.53,0.80
2023-09-14T07:06:50.000,0.79,180.38,-0.79,-0.01
2023-09-14T07:21:50.000,0.03,33.33,0.02,0.01
2023-09-14T07:36:50.000,0.32,143.65,-0.26,0.19
2023-09-14T07:51:50.000,0.74,155.25,-0.67,0.31
2023-09-14T08:06:50.000,0.30,213.56,-0.25,-0.17
2023-09-14T08:21:50.000,0.38,169.49,-0.38,0.07
2023-09-14T08:36:50.000,0.14,108.04,-0.04,0.13
2023-09-14T08:51:50.000,0.30,116.20,-0.13,0.27
2023-09-14T09:06:50.000,0.24,66.24,0.10,0.22
2023-09-14T09:21:50.000,0.22,174.88,-0.22,0.02
2023-09-14T09:36:50.000,0.11,182.54,-0.11,-0.00
2023-09-14T09:51:50.000,0.06,138.50,-0.05,0.04
2023-09-14T10:06:50.000,0.06,230.82,-0.04,-0.05
2023-09-14T10:21:50.000,0.28,95.67,-0.03,0.28
2023-09-14T10:36:50.000,0.62,129.31,-0.39,0.48
2023-09-14T10:51:50.000,0.42,152.55,-0.37,0.19
2023-09-14T11:06:50.000,0.62,127.66,-0.38,0.49
2023-09-14T11:21:50.000,1.06,153.46,-0.95,0.47
2023-09-14T11:36:50.000,0.81,120.07,-0.41,0.70
2023-09-14T11:51:50.000,1.20,121.66,-0.63,1.02
2023-09-14T12:06:50.000,0.56,123.58,-0.31,0.47
2023-09-14T12:21:50.000,0.81,118.78,-0.39,0.71
2023-09-14T12:36:50.000,1.19,151.78,-1.05,0.56
2023-09-14T12:51:50.000,0.97,134.24,-0.68,0.69
2023-09-14T13:06:50.000,0.70,125.05,-0.40,0.57
2023-09-14T13:21:50.000,0.63,130.91,-0.41,0.48
2023-09-14T13:36:50.000,0.83,151.09,-0.73,0.40
2023-09-14T13:51:50.000,0.82,130.30,-0.53,0.62
2023-09-14T14:06:50.000,0.67,135.72,-0.48,0.46
2023-09-14T14:21:50.000,0.51,111.95,-0.19,0.47
2023-09-14T14:36:50.000,0.97,145.88,-0.80,0.54
2023-09-14T14:51:50.000,0.62,137.59,-0.46,0.42
2023-09-14T15:06:50.000,0.45,122.71,-0.24,0.37
2023-09-14T15:21:50.000,0.25,191.40,-0.24,-0.05
2023-09-14T15:36:50.000,0.83,136.12,-0.60,0.57
2023-09-14T15:51:50.000,0.52,159.67,-0.49,0.18
2023-09-14T16:06:50.000,0.78,140.71,-0.60,0.49
2023-09-14T16:21:50.000,0.37,128.37,-0.23,0.29
2023-09-14T16:36:50.000,0.25,168.96,-0.24,0.05
2023-09-14T16:51:50.000,0.32,153.49,-0.29,0.14
2023-09-14T17:06:50.000,0.36,168.10,-0.36,0.08
2023-09-14T17:21:50.000,0.42,163.59,-0.40,0.12
2023-09-14T17:36:50.000,0.55,76.55,0.13,0.54
2023-09-14T17:51:50.000,0.23,182.07,-0.23,-0.01
2023-09-14T18:06:50.000,0.38,118.54,-0.18,0.33
2023-09-14T18:21:50.000,0.33,232.38,-0.20,-0.26
2023-09-14T18:36:50.000,0.03,300.11,0.01,-0.02
2023-09-14T18:51:50.000,0.23,134.37,-0.16,0.17
2023-09-14T19:06:50.000,0.24,207.64,-0.21,-0.11
2023-09-14T19:21:50.000,0.14,312.05,0.10,-0.11
2023-09-14T19:36:50.000,0.45,173.50,-0.45,0.05
2023-09-14T19:51:50.000,0.34,49.98,0.22,0.26
2023-09-14T20:06:50.000,0.17,19.51,0.16,0.06
2023-09-14T20:21:50.000,0.05,281.35,0.01,-0.04
2023-09-14T20:36:50.000,0.23,50.71,0.15,0.18
2023-09-14T20:51:50.000,0.28,59.00,0.14,0.24
2023-09-14T21:06:50.000,0.28,215.28,-0.23,-0.16
2023-09-14T21:21:50.000,0.32,330.85,0.28,-0.15
2023-09-14T21:36:50.000,0.05,271.33,0.00,-0.05
2023-09-14T21:51:50.000,0.10,79.39,0.02,0.09
2023-09-14T22:06:50.000,0.14,44.12,0.10,0.10
2023-09-14T22:21:50.000,0.21,10.13,0.21,0.04
2023-09-14T22:36:50.000,0.17,20.69,0.16,0.06
2023-09-14T22:51:50.000,0.15,265.62,-0.01,-0.15
2023-09-14T23:06:50.000,0.17,8.06,0.16,0.02
2023-09-14T23:21:50.000,0.05,126.21,-0.03,0.04
2023-09-14T23:36:50.000,0.21,211.79,-0.18,-0.11
2023-09-14T23:51:50.000,0.22,7.39,0.22,0.03
2023-09-15T00:06:50.000,0.32,245.23,-0.13,-0.29
2023-09-15T00:21:50.000,0.45,177.31,-0.45,0.02
2023-09-15T00:36:50.000,0.26,312.77,0.18,-0.19
2023-09-15T00:51:50.000,0.29,269.73,-0.00,-0.29
2023-09-15T01:06:50.000,0.14,316.41,0.10,-0.10
2023-09-15T01:21:50.000,0.20,200.08,-0.19,-0.07
2023-09-15T01:36:50.000,0.14,324.07,0.11,-0.08
2023-09-15T01:51:50.000,0.36,79.46,0.07,0.36
2023-09-15T02:06:50.000,0.43,303.44,0.24,-0.36
2023-09-15T02:21:50.000,0.26,359.68,0.26,-0.00
2023-09-15T02:36:50.000,0.32,180.67,-0.32,-0.00
2023-09-15T02:51:50.000,0.11,156.97,-0.10,0.04
2023-09-15T03:06:50.000,0.44,316.71,0.32,-0.30
2023-09-15T03:21:50.000,0.28,300.21,0.14,-0.24
2023-09-15T03:36:50.000,0.06,0.87,0.06,0.00
2023-09-15T03:51:50.000,0.20,4.66,0.20,0.02
2023-09-15T04:06:50.000,0.04,262.60,-0.01,-0.04
2023-09-15T04:21:50.000,0.10,212.12,-0.08,-0.05
2023-09-15T04:36:50.000,0.12,324.46,0.10,-0.07
2023-09-15T04:51:50.000,0.30,322.91,0.24,-0.18
2023-09-15T05:06:50.000,0.59,293.90,0.24,-0.54
2023-09-15T05:21:50.000,0.19,267.37,-0.01,-0.19
2023-09-15T05:36:50.000,0.08,260.75,-0.01,-0.08
2023-09-15T05:51:50.000,0.17,155.31,-0.16,0.07
2023-09-15T06:06:50.000,0.11,355.86,0.11,-0.01
2023-09-15T06:21:50.000,0.39,223.65,-0.29,-0.27
2023-09-15T06:36:50.000,0.35,199.38,-0.33,-0.12
2023-09-15T06:51:50.000,0.43,227.66,-0.29,-0.32
2023-09-15T07:06:50.000,0.14,45.94,0.10,0.10
2023-09-15T07:21:50.000,0.43,173.69,-0.42,0.05
2023-09-15T07:36:50.000,0.13,234.41,-0.07,-0.10
2023-09-15T07:51:50.000,0.31,255.32,-0.08,-0.30
2023-09-15T08:06:50.000,0.11,350.93,0.11,-0.02
2023-09-15T08:21:50.000,0.58,206.46,-0.52,-0.26
2023-09-15T08:36:50.000,0.24,212.47,-0.20,-0.13
2023-09-15T08:51:50.000,0.34,244.73,-0.15,-0.31
2023-09-15T09:06:50.000,0.19,242.22,-0.09,-0.17
2023-09-15T09:21:50.000,0.27,133.44,-0.18,0.19
2023-09-15T09:36:50.000,0.10,113.82,-0.04,0.09
2023-09-15T09:51:50.000,0.26,183.40,-0.26,-0.02
2023-09-15T10:06:50.000,0.44,136.77,-0.32,0.30
2023-09-15T10:21:50.000,0.24,173.86,-0.24,0.03
2023-09-15T10:36:50.000,0.33,138.31,-0.24,0.22
2023-09-15T10:51:50.000,0.59,98.39,-0.09,0.59
2023-09-15T11:06:50.000,0.55,136.83,-0.40,0.38
2023-09-15T11:21:50.000,0.12,226.54,-0.08,-0.09
2023-09-15T11:36:50.000,0.11,59.39,0.05,0.09
2023-09-15T11:51:50.000,0.13,60.74,0.06,0.12
2023-09-15T12:06:50.000,0.58,136.39,-0.42,0.40
2023-09-15T12:21:50.000,0.70,124.05,-0.39,0.58
2023-09-15T12:36:50.000,0.44,153.29,-0.39,0.20
2023-09-15T12:51:50.000,0.31,158.99,-0.29,0.11
2023-09-15T13:06:50.000,0.23,148.14,-0.19,0.12
2023-09-15T13:21:50.000,0.73,117.44,-0.34,0.65
2023-09-15T13:36:50.000,0.36,155.65,-0.33,0.15
2023-09-15T13:51:50.000,0.99,148.31,-0.85,0.52
2023-09-15T14:06:50.000,0.81,130.77,-0.53,0.61
2023-09-15T14:21:50.000,0.92,144.12,-0.74,0.54
2023-09-15T14:36:50.000,0.82,173.67,-0.81,0.09
2023-09-15T14:51:50.000,0.58,118.40,-0.28,0.51
2023-09-15T15:06:50.000,0.18,112.08,-0.07,0.16
2023-09-15T15:21:50.000,0.31,118.46,-0.15,0.27
2023-09-15T15:36:50.000,0.72,59.27,0.37,0.62
2023-09-15T15:51:50.000,0.24,204.53,-0.21,-0.10
2023-09-15T16:06:50.000,0.46,156.68,-0.43,0.18
2023-09-15T16:21:50.000,0.04,243.59,-0.02,-0.04
2023-09-15T16:36:50.000,0.08,142.46,-0.06,0.05
2023-09-15T16:51:50.000,0.36,155.90,-0.33,0.15
2023-09-15T17:06:50.000,0.17,83.35,0.02,0.17
2023-09-15T17:21:50.000,0.14,75.53,0.04,0.14
2023-09-15T17:36:50.000,0.56,181.33,-0.56,-0.01
2023-09-15T17:51:50.000,0.67,180.88,-0.67,-0.01
2023-09-15T18:06:50.000,0.11,203.06,-0.10,-0.04
2023-09-15T18:21:50.000,0.26,24.79,0.24,0.11
2023-09-15T18:36:50.000,0.33,176.57,-0.32,0.02
2023-09-15T18:51:50.000,0.10,255.45,-0.02,-0.10
2023-09-15T19:06:50.000,0.43,293.01,0.17,-0.40
2023-09-15T19:21:50.000,0.23,205.46,-0.21,-0.10
2023-09-15T19:36:50.000,0.18,173.22,-0.17,0.02
2023-09-15T19:51:50.000,0.15,160.78,-0.14,0.05
2023-09-15T20:06:50.000,0.44,165.80,-0.42,0.11
2023-09-15T20:21:50.000,0.40,189.74,-0.40,-0.07
2023-09-15T20:36:50.000,0.76,171.49,-0.75,0.11
2023-09-15T20:51:50.000,0.49,186.88,-0.49,-0.06
2023-09-15T21:06:50.000,0.84,179.90,-0.84,0.00
2023-09-15T21:21:50.000,1.02,160.06,-0.95,0.35
2023-09-15T21:36:50.000,0.96,160.35,-0.90,0.32
2023-09-15T21:51:50.000,0.56,178.55,-0.56,0.01
2023-09-15T22:06:50.000,0.39,204.46,-0.35,-0.16
2023-09-15T22:21:50.000,0.24,259.05,-0.05,-0.24
2023-09-15T22:36:50.000,0.68,233.33,-0.41,-0.55
2023-09-15T22:51:50.000,0.32,212.71,-0.27,-0.18
2023-09-15T23:06:50.000,0.48,210.56,-0.41,-0.24
2023-09-15T23:21:50.000,0.18,213.43,-0.15,-0.10
2023-09-15T23:36:50.000,0.15,122.62,-0.08,0.13
2023-09-15T23:51:50.000,0.44,199.18,-0.41,-0.14
2023-09-16T00:06:50.000,0.37,192.20,-0.36,-0.08
2023-09-16T00:21:50.000,0.07,215.32,-0.06,-0.04
2023-09-16T00:36:50.000,0.45,197.96,-0.43,-0.14
2023-09-16T00:51:50.000,0.19,210.73,-0.16,-0.10
2023-09-16T01:06:50.000,0.32,213.51,-0.26,-0.17
2023-09-16T01:21:50.000,0.44,214.93,-0.36,-0.25
2023-09-16T01:36:50.000,0.21,173.88,-0.21,0.02
2023-09-16T01:51:50.000,0.27,214.12,-0.22,-0.15
2023-09-16T02:06:50.000,0.31,224.09,-0.22,-0.21
2023-09-16T02:21:50.000,0.24,252.13,-0.07,-0.23
2023-09-16T02:36:50.000,0.39,257.62,-0.08,-0.38
2023-09-16T02:51:50.000,0.53,260.67,-0.09,-0.53
2023-09-16T03:06:50.000,0.34,279.26,0.05,-0.34
2023-09-16T03:21:50.000,0.36,260.76,-0.06,-0.36
2023-09-16T03:36:50.000,0.49,235.41,-0.28,-0.40
2023-09-16T03:51:50.000,0.41,249.86,-0.14,-0.38
2023-09-16T04:06:50.000,0.48,245.59,-0.20,-0.44
2023-09-16T04:21:50.000,0.39,254.63,-0.10,-0.37
2023-09-16T04:36:50.000,0.35,248.17,-0.13,-0.32
2023-09-16T04:51:50.000,0.57,240.20,-0.28,-0.50
2023-09-16T05:06:50.000,0.66,250.76,-0.22,-0.62
2023-09-16T05:21:50.000,0.66,256.48,-0.16,-0.65
2023-09-16T05:36:50.000,0.31,234.44,-0.18,-0.26
2023-09-16T05:51:50.000,0.47,229.43,-0.31,-0.36
2023-09-16T06:06:50.000,0.63,239.95,-0.31,-0.54
2023-09-16T06:21:50.000,0.70,245.47,-0.29,-0.63
2023-09-16T06:36:50.000,0.21,265.85,-0.02,-0.21
2023-09-16T06:51:50.000,0.24,215.45,-0.19,-0.14
2023-09-16T07:06:50.000,0.23,226.11,-0.16,-0.17
2023-09-16T07:21:50.000,0.34,238.58,-0.18,-0.29
2023-09-16T07:36:50.000,0.24,237.71,-0.13,-0.20
