ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-08-28T18:29:22.000,0.54,124.55,-0.3,0.44
2023-08-28T18:44:22.000,0.39,78.54,0.08,0.38
2023-08-28T18:59:22.000,0.39,111.08,-0.14,0.36
2023-08-28T19:14:22.000,1.02,109.63,-0.34,0.96
2023-08-28T19:29:22.000,0.47,144.48,-0.38,0.27
2023-08-28T19:44:22.000,0.53,88.6,0.01,0.53
2023-08-28T19:59:22.000,0.65,126.94,-0.39,0.52
2023-08-28T20:14:22.000,0.43,87.01,0.02,0.43
2023-08-28T20:29:22.000,0.34,62.77,0.16,0.31
2023-08-28T20:44:22.000,0.57,120.57,-0.29,0.49
2023-08-28T20:59:22.000,0.46,130.85,-0.3,0.35
2023-08-28T21:14:22.000,0.21,110.17,-0.07,0.19
2023-08-28T21:29:22.000,0.53,34.17,0.44,0.3
2023-08-28T21:44:22.000,0.27,82.45,0.04,0.27
2023-08-28T21:59:22.000,0.04,76.3,0.01,0.04
2023-08-28T22:14:22.000,0.28,243.58,-0.13,-0.25
2023-08-28T22:29:22.000,0.38,182.9,-0.38,-0.02
2023-08-28T22:44:22.000,0.52,225.39,-0.36,-0.37
2023-08-28T22:59:22.000,0.38,174.17,-0.38,0.04
2023-08-28T23:14:22.000,0.03,11.83,0.03,0.01
2023-08-28T23:29:22.000,0.13,127.38,-0.08,0.1
2023-08-28T23:44:22.000,0.25,68.76,0.09,0.23
2023-08-28T23:59:22.000,0.04,136.46,-0.03,0.03
2023-08-29T00:14:22.000,0.07,164.21,-0.07,0.02
2023-08-29T00:29:22.000,0.14,115.07,-0.06,0.13
2023-08-29T00:44:22.000,0.53,104.92,-0.14,0.51
2023-08-29T00:59:22.000,0.37,115.72,-0.16,0.33
2023-08-29T01:14:22.000,0.34,104.12,-0.08,0.33
2023-08-29T01:29:22.000,0.42,139.55,-0.32,0.27
2023-08-29T01:44:22.000,0.45,152.36,-0.4,0.21
2023-08-29T01:59:22.000,0.41,136.71,-0.3,0.28
2023-08-29T02:14:22.000,0.55,131.67,-0.36,0.41
2023-08-29T02:29:22.000,0.3,115.58,-0.13,0.27
2023-08-29T02:44:22.000,0.36,91.83,-0.01,0.36
2023-08-29T02:59:22.000,0.41,151.83,-0.36,0.2
2023-08-29T03:14:22.000,0.3,96.79,-0.04,0.3
2023-08-29T03:29:22.000,0.32,111.42,-0.12,0.3
2023-08-29T03:44:22.000,0.38,141.34,-0.3,0.24
2023-08-29T03:59:22.000,0.52,132.11,-0.35,0.38
2023-08-29T04:14:22.000,0.59,82.8,0.07,0.58
2023-08-29T04:29:22.000,0.32,141.96,-0.25,0.2
2023-08-29T04:44:22.000,0.45,89.62,0,0.45
2023-08-29T04:59:22.000,0.38,126.37,-0.22,0.3
2023-08-29T05:14:22.000,0.36,110.91,-0.13,0.34
2023-08-29T05:29:22.000,0.37,97.45,-0.05,0.37
2023-08-29T05:44:22.000,0.32,112.95,-0.12,0.29
2023-08-29T05:59:22.000,0.3,92.41,-0.01,0.3
2023-08-29T06:14:22.000,0.52,111.99,-0.19,0.48
2023-08-29T06:29:22.000,0.33,109.71,-0.11,0.31
2023-08-29T06:44:22.000,0.4,112.03,-0.15,0.37
2023-08-29T06:59:22.000,0.5,117.55,-0.23,0.45
2023-08-29T07:14:22.000,0.29,91.2,-0.01,0.29
2023-08-29T07:29:22.000,0.12,108.21,-0.04,0.11
2023-08-29T07:44:22.000,0.33,69.82,0.11,0.31
2023-08-29T07:59:22.000,0.21,113.05,-0.08,0.2
2023-08-29T08:14:22.000,0.31,82.79,0.04,0.3
2023-08-29T08:29:22.000,0.26,101.7,-0.05,0.26
2023-08-29T08:44:22.000,0.4,130.12,-0.26,0.31
2023-08-29T08:59:22.000,0.27,70.88,0.09,0.26
2023-08-29T09:14:22.000,0.32,113.36,-0.13,0.3
2023-08-29T09:29:22.000,0.3,117.47,-0.14,0.26
2023-08-29T09:44:22.000,0.05,76.05,0.01,0.05
2023-08-29T09:59:22.000,0.24,141.97,-0.19,0.15
2023-08-29T10:14:22.000,0.41,103.05,-0.09,0.4
2023-08-29T10:29:22.000,0.45,136.97,-0.33,0.31
2023-08-29T10:44:22.000,0.55,135.97,-0.39,0.38
2023-08-29T10:59:22.000,0.55,123.35,-0.3,0.46
2023-08-29T11:14:22.000,0.72,139.61,-0.55,0.46
2023-08-29T11:29:22.000,0.61,149.18,-0.52,0.31
2023-08-29T11:44:22.000,0.62,134.96,-0.44,0.44
2023-08-29T11:59:22.000,0.75,137.3,-0.55,0.51
2023-08-29T12:14:22.000,1.61,132.32,-1.08,1.19
2023-08-29T12:29:22.000,0.53,130.36,-0.34,0.4
2023-08-29T12:44:22.000,0.7,118.92,-0.34,0.62
2023-08-29T12:59:22.000,0.37,93.18,-0.02,0.37
2023-08-29T13:14:22.000,0.51,109.81,-0.17,0.48
2023-08-29T13:29:22.000,0.53,92.84,-0.03,0.52
2023-08-29T13:44:22.000,0.73,126.99,-0.44,0.58
2023-08-29T13:59:22.000,0.36,105.23,-0.09,0.35
2023-08-29T14:14:22.000,0.47,93.7,-0.03,0.47
2023-08-29T14:29:22.000,0.47,127.94,-0.29,0.37
2023-08-29T14:44:22.000,0.48,118.94,-0.23,0.42
2023-08-29T14:59:22.000,0.44,112.79,-0.17,0.4
2023-08-29T15:14:22.000,0.54,117.86,-0.25,0.48
2023-08-29T15:29:22.000,0.56,109.44,-0.19,0.53
2023-08-29T15:44:22.000,0.29,114.96,-0.12,0.26
2023-08-29T15:59:22.000,0.88,90.29,0,0.88
2023-08-29T16:14:22.000,0.61,122.19,-0.33,0.52
2023-08-29T16:29:22.000,0.53,101.56,-0.11,0.52
2023-08-29T16:44:22.000,0.43,122.75,-0.23,0.36
2023-08-29T16:59:22.000,0.68,98.51,-0.1,0.67
2023-08-29T17:14:22.000,0.43,95.62,-0.04,0.42
2023-08-29T17:29:22.000,0.44,92.98,-0.02,0.44
2023-08-29T17:44:22.000,0.4,111.32,-0.15,0.38
2023-08-29T17:59:22.000,0.26,108.93,-0.08,0.25
2023-08-29T18:14:22.000,0.36,91.28,-0.01,0.36
2023-08-29T18:29:22.000,0.47,91.45,-0.01,0.47
2023-08-29T18:44:22.000,0.24,104.34,-0.06,0.23
2023-08-29T18:59:22.000,0.35,169.11,-0.35,0.07
2023-08-29T19:14:22.000,0.52,72.89,0.15,0.5
2023-08-29T19:29:22.000,0.25,107,-0.07,0.24
2023-08-29T19:44:22.000,0.38,60.42,0.19,0.33
2023-08-29T19:59:22.000,0.47,105.63,-0.13,0.45
2023-08-29T20:14:22.000,0.52,99.66,-0.09,0.51
2023-08-29T20:29:22.000,0.34,165.98,-0.33,0.08
2023-08-29T20:44:22.000,0.73,102.62,-0.16,0.71
2023-08-29T20:59:22.000,0.49,68.97,0.18,0.46
2023-08-29T21:14:22.000,0.4,100.56,-0.07,0.39
2023-08-29T21:29:22.000,0.43,107.4,-0.13,0.41
2023-08-29T21:44:22.000,0.19,117.84,-0.09,0.17
2023-08-29T21:59:22.000,0.41,152.99,-0.37,0.19
2023-08-29T22:14:22.000,0.18,79.37,0.03,0.18
2023-08-29T22:29:22.000,0.48,76.96,0.11,0.47
2023-08-29T22:44:22.000,0.53,124.24,-0.3,0.44
2023-08-29T22:59:22.000,0.49,53.35,0.29,0.4
2023-08-29T23:14:22.000,0.47,162.33,-0.44,0.14
2023-08-29T23:29:22.000,0.29,125.49,-0.17,0.24
2023-08-29T23:44:22.000,0.54,49.04,0.35,0.41
2023-08-29T23:59:22.000,0.27,118.86,-0.13,0.23
2023-08-30T00:14:22.000,0.42,117.93,-0.2,0.37
2023-08-30T00:29:22.000,0.19,79.29,0.03,0.18
2023-08-30T00:44:22.000,0.38,86.73,0.02,0.38
2023-08-30T00:59:22.000,0.28,119.52,-0.14,0.24
2023-08-30T01:14:22.000,0.44,156.08,-0.4,0.18
2023-08-30T01:29:22.000,0.07,344.19,0.07,-0.02
2023-08-30T01:44:22.000,0.21,154.76,-0.19,0.09
2023-08-30T01:59:22.000,0.4,148.61,-0.34,0.21
2023-08-30T02:14:22.000,0.27,93.49,-0.02,0.27
2023-08-30T02:29:22.000,0.34,140.25,-0.26,0.21
2023-08-30T02:44:22.000,0.47,97.97,-0.07,0.47
2023-08-30T02:59:22.000,0.55,92.96,-0.03,0.55
2023-08-30T03:14:22.000,0.73,127.2,-0.44,0.59
2023-08-30T03:29:22.000,0.41,116.75,-0.19,0.37
2023-08-30T03:44:22.000,0.24,123.66,-0.13,0.2
2023-08-30T03:59:22.000,0.35,146.68,-0.3,0.19
2023-08-30T04:14:22.000,0.36,114.72,-0.15,0.33
2023-08-30T04:29:22.000,0.28,186.33,-0.28,-0.03
2023-08-30T04:44:22.000,0.39,102.35,-0.08,0.38
2023-08-30T04:59:22.000,0.34,99.9,-0.06,0.34
2023-08-30T05:14:22.000,0.49,62.98,0.22,0.44
2023-08-30T05:29:22.000,0.7,120.45,-0.35,0.6
2023-08-30T05:44:22.000,0.53,75.53,0.13,0.51
2023-08-30T05:59:22.000,0.67,78.14,0.14,0.66
2023-08-30T06:14:22.000,0.52,82.28,0.07,0.51
2023-08-30T06:29:22.000,0.39,101.56,-0.08,0.38
2023-08-30T06:44:22.000,0.59,68.46,0.21,0.54
2023-08-30T06:59:22.000,0.19,144.22,-0.16,0.11
2023-08-30T07:14:22.000,0.54,130.54,-0.35,0.41
2023-08-30T07:29:22.000,0.19,130.33,-0.12,0.14
2023-08-30T07:44:22.000,0.43,171.62,-0.42,0.06
2023-08-30T07:59:22.000,0.35,114.87,-0.15,0.32
2023-08-30T08:14:22.000,0.44,199.81,-0.42,-0.15
2023-08-30T08:29:22.000,0.36,58.87,0.19,0.31
2023-08-30T08:44:22.000,0.29,100.58,-0.05,0.29
2023-08-30T08:59:22.000,0.32,154.92,-0.29,0.14
2023-08-30T09:14:22.000,0.18,107.06,-0.05,0.18
2023-08-30T09:29:22.000,0.39,96.16,-0.04,0.39
2023-08-30T09:44:22.000,0.33,113.07,-0.13,0.3
2023-08-30T09:59:22.000,0.42,117.14,-0.19,0.38
2023-08-30T10:14:22.000,0.43,111.68,-0.16,0.4
2023-08-30T10:29:22.000,0.55,92.84,-0.03,0.55
2023-08-30T10:44:22.000,0.51,80.47,0.08,0.5
2023-08-30T10:59:22.000,0.65,93.31,-0.04,0.65
2023-08-30T11:14:22.000,0.66,96.88,-0.08,0.66
2023-08-30T11:29:22.000,0.75,95.18,-0.07,0.75
2023-08-30T11:44:22.000,0.82,93.12,-0.04,0.82
2023-08-30T11:59:22.000,0.87,103.73,-0.21,0.85
2023-08-30T12:14:22.000,1.22,81.56,0.18,1.21
2023-08-30T12:29:22.000,0.52,83.13,0.06,0.52
2023-08-30T12:44:22.000,1.03,103,-0.23,1
2023-08-30T12:59:22.000,0.94,84.92,0.08,0.93
2023-08-30T13:14:22.000,0.79,75.81,0.19,0.76
2023-08-30T13:29:22.000,0.69,71.65,0.22,0.66
2023-08-30T13:44:22.000,0.88,90.73,-0.01,0.88
2023-08-30T13:59:22.000,1.12,105.54,-0.3,1.08
2023-08-30T14:14:22.000,1.41,92.21,-0.05,1.41
2023-08-30T14:29:22.000,1.85,127.05,-1.11,1.48
2023-08-30T14:44:22.000,0.56,100.02,-0.1,0.55
2023-08-30T14:59:22.000,0.71,103.15,-0.16,0.69
2023-08-30T15:14:22.000,0.55,122.37,-0.3,0.47
2023-08-30T15:29:22.000,1.05,104.04,-0.25,1.02
2023-08-30T15:44:22.000,0.62,93.46,-0.04,0.62
2023-08-30T15:59:22.000,0.44,47.74,0.29,0.32
2023-08-30T16:14:22.000,0.65,74.31,0.18,0.63
2023-08-30T16:29:22.000,0.46,55.33,0.26,0.38
2023-08-30T16:44:22.000,0.32,82.27,0.04,0.32
2023-08-30T16:59:22.000,0.31,105.19,-0.08,0.3
2023-08-30T17:14:22.000,0.23,122.49,-0.12,0.19
2023-08-30T17:29:22.000,0.54,105.08,-0.14,0.52
2023-08-30T17:44:22.000,0.15,87.87,0.01,0.15
2023-08-30T17:59:22.000,0.34,123.85,-0.19,0.28
2023-08-30T18:14:22.000,0.17,139.31,-0.13,0.11
2023-08-30T18:29:22.000,0.43,102.09,-0.09,0.42
2023-08-30T18:44:22.000,0.28,83.06,0.03,0.28
2023-08-30T18:59:22.000,0.32,124.42,-0.18,0.26
2023-08-30T19:14:22.000,0.14,78.04,0.03,0.14
2023-08-30T19:29:22.000,0.13,84.44,0.01,0.13
2023-08-30T19:44:22.000,0.39,118.54,-0.19,0.35
2023-08-30T19:59:22.000,0.36,81.62,0.05,0.35
2023-08-30T20:14:22.000,0.34,53.65,0.2,0.28
2023-08-30T20:29:22.000,0.33,60.38,0.16,0.29
2023-08-30T20:44:22.000,0.26,162.85,-0.25,0.08
2023-08-30T20:59:22.000,0.12,76.93,0.03,0.12
2023-08-30T21:14:22.000,0.32,109.83,-0.11,0.3
2023-08-30T21:29:22.000,0.26,22.57,0.24,0.1
2023-08-30T21:44:22.000,0.31,109.84,-0.11,0.29
2023-08-30T21:59:22.000,0.06,78.12,0.01,0.06
2023-08-30T22:14:22.000,0.27,150.26,-0.24,0.13
2023-08-30T22:29:22.000,0.41,6.67,0.41,0.05
2023-08-30T22:44:22.000,0.26,313.1,0.18,-0.19
2023-08-30T22:59:22.000,0.18,2.32,0.18,0.01
2023-08-30T23:14:22.000,0.72,9.86,0.71,0.12
2023-08-30T23:29:22.000,0.55,18.02,0.52,0.17
2023-08-30T23:44:22.000,0.43,2.71,0.43,0.02
2023-08-30T23:59:22.000,0.41,347.63,0.4,-0.09
2023-08-31T00:14:22.000,0.41,354.61,0.41,-0.04
2023-08-31T00:29:22.000,0.32,3.65,0.32,0.02
2023-08-31T00:44:22.000,0.35,355.23,0.35,-0.03
2023-08-31T00:59:22.000,0.1,338.57,0.1,-0.04
2023-08-31T01:14:22.000,0.42,8.44,0.41,0.06
2023-08-31T01:29:22.000,0.16,299.9,0.08,-0.13
2023-08-31T01:44:22.000,0.22,311.82,0.15,-0.16
2023-08-31T01:59:22.000,0.37,17.61,0.35,0.11
2023-08-31T02:14:22.000,0.45,4.09,0.45,0.03
2023-08-31T02:29:22.000,0.24,0.55,0.24,0
2023-08-31T02:44:22.000,0.26,353.61,0.26,-0.03
2023-08-31T02:59:22.000,0.33,35.95,0.27,0.2
2023-08-31T03:14:22.000,0.21,353.74,0.21,-0.02
2023-08-31T03:29:22.000,0.16,346.41,0.15,-0.04
2023-08-31T03:44:22.000,0.44,349.46,0.43,-0.08
2023-08-31T03:59:22.000,0.36,11.49,0.35,0.07
2023-08-31T04:14:22.000,0.37,2.99,0.37,0.02
2023-08-31T04:29:22.000,0.31,356.28,0.31,-0.02
2023-08-31T04:44:22.000,0.21,0.36,0.21,0
2023-08-31T04:59:22.000,0.27,230.37,-0.17,-0.21
2023-08-31T05:14:22.000,0.36,356.26,0.36,-0.02
2023-08-31T05:29:22.000,0.41,21.04,0.38,0.15
2023-08-31T05:44:22.000,0.33,331.2,0.29,-0.16
2023-08-31T05:59:22.000,0.39,357.77,0.39,-0.02
2023-08-31T06:14:22.000,0.16,334.83,0.15,-0.07
2023-08-31T06:29:22.000,0.43,7.83,0.43,0.06
2023-08-31T06:44:22.000,0.38,321.85,0.3,-0.23
2023-08-31T06:59:22.000,0.26,277.8,0.03,-0.25
2023-08-31T07:14:22.000,0.71,6.32,0.71,0.08
2023-08-31T07:29:22.000,0.41,309.71,0.26,-0.31
2023-08-31T07:44:22.000,0.36,270.35,0,-0.36
2023-08-31T07:59:22.000,0.33,274.08,0.02,-0.33
2023-08-31T08:14:22.000,0.24,228.99,-0.16,-0.18
2023-08-31T08:29:22.000,0.36,264.09,-0.04,-0.35
2023-08-31T08:44:22.000,0.2,300.64,0.1,-0.17
2023-08-31T08:59:22.000,0.2,314.79,0.14,-0.14
2023-08-31T09:14:22.000,0.24,348.45,0.23,-0.05
2023-08-31T09:29:22.000,0.2,321.3,0.16,-0.13
2023-08-31T09:44:22.000,0.43,343.18,0.41,-0.12
2023-08-31T09:59:22.000,0.19,4.55,0.19,0.01
2023-08-31T10:14:22.000,0.32,353.1,0.32,-0.04
2023-08-31T10:29:22.000,0.04,306.47,0.02,-0.03
2023-08-31T10:44:22.000,0.46,61.1,0.22,0.41
2023-08-31T10:59:22.000,0.61,29.43,0.53,0.3
2023-08-31T11:14:22.000,0.37,79.51,0.07,0.37
2023-08-31T11:29:22.000,0.04,210,-0.04,-0.02
2023-08-31T11:44:22.000,0.35,80.74,0.06,0.35
2023-08-31T11:59:22.000,0.55,84.25,0.05,0.54
2023-08-31T12:14:22.000,0.43,101.83,-0.09,0.42
2023-08-31T12:29:22.000,0.77,119.55,-0.38,0.67
2023-08-31T12:44:22.000,0.32,67.31,0.12,0.3
2023-08-31T12:59:22.000,0.11,48.3,0.07,0.08
2023-08-31T13:14:22.000,0.4,23.31,0.36,0.16
2023-08-31T13:29:22.000,0.35,67.79,0.13,0.32
2023-08-31T13:44:22.000,0.31,33.29,0.26,0.17
2023-08-31T13:59:22.000,0.27,121.05,-0.14,0.23
2023-08-31T14:14:22.000,0.66,56.75,0.36,0.55
2023-08-31T14:29:22.000,0.87,343.67,0.84,-0.25
2023-08-31T14:44:22.000,0.3,16.86,0.29,0.09
2023-08-31T14:59:22.000,0.44,117.63,-0.2,0.39
2023-08-31T15:14:22.000,0.2,66.58,0.08,0.18
2023-08-31T15:29:22.000,0.48,11.95,0.47,0.1
2023-08-31T15:44:22.000,0.23,319.05,0.17,-0.15
2023-08-31T15:59:22.000,0.41,17,0.39,0.12
2023-08-31T16:14:22.000,0.14,321.33,0.11,-0.09
2023-08-31T16:29:22.000,0.04,69.76,0.01,0.04
2023-08-31T16:44:22.000,0.09,23.44,0.08,0.04
2023-08-31T16:59:22.000,0.26,19.97,0.25,0.09
2023-08-31T17:14:22.000,0.23,46.24,0.16,0.17
2023-08-31T17:29:22.000,0.28,168.97,-0.28,0.05
2023-08-31T17:44:22.000,0.35,17.95,0.34,0.11
2023-08-31T17:59:22.000,0.06,161.16,-0.06,0.02
2023-08-31T18:14:22.000,0.13,255.07,-0.03,-0.12
2023-08-31T18:29:22.000,0.07,65.15,0.03,0.06
2023-08-31T18:44:22.000,0.16,353.18,0.16,-0.02
2023-08-31T18:59:22.000,0.09,241.45,-0.04,-0.07
2023-08-31T19:14:22.000,0.25,341.42,0.24,-0.08
2023-08-31T19:29:22.000,0.15,342.56,0.15,-0.05
2023-08-31T19:44:22.000,0.1,289.67,0.03,-0.09
2023-08-31T19:59:22.000,0.17,15.73,0.17,0.05
2023-08-31T20:14:22.000,0.24,33.44,0.2,0.13
2023-08-31T20:29:22.000,0.23,319.04,0.17,-0.15
2023-08-31T20:44:22.000,0.19,355.92,0.19,-0.01
2023-08-31T20:59:22.000,0.13,352.29,0.12,-0.02
2023-08-31T21:14:22.000,0.18,281.62,0.04,-0.18
2023-08-31T21:29:22.000,0.44,341.59,0.42,-0.14
2023-08-31T21:44:22.000,0.15,270.78,0,-0.15
2023-08-31T21:59:22.000,0.09,2.79,0.09,0
2023-08-31T22:14:22.000,0.16,306.99,0.1,-0.13
2023-08-31T22:29:22.000,0.31,266.75,-0.02,-0.31
2023-08-31T22:44:22.000,0.55,224.56,-0.4,-0.39
2023-08-31T22:59:22.000,0.18,273.06,0.01,-0.18
2023-08-31T23:14:22.000,0.11,353.06,0.11,-0.01
2023-08-31T23:29:22.000,0.26,342.35,0.25,-0.08
2023-08-31T23:44:22.000,0.32,266.22,-0.02,-0.31
2023-08-31T23:59:22.000,0.55,278.75,0.08,-0.54
2023-09-01T00:14:22.000,0.25,235.25,-0.14,-0.21
2023-09-01T00:29:22.000,0.23,254.57,-0.06,-0.22
2023-09-01T00:44:22.000,0.11,300.03,0.05,-0.09
2023-09-01T00:59:22.000,0.44,222.82,-0.32,-0.3
2023-09-01T01:14:22.000,0.34,280.79,0.06,-0.33
2023-09-01T01:29:22.000,0.4,247.04,-0.16,-0.37
2023-09-01T01:44:22.000,0.37,234.28,-0.22,-0.3
2023-09-01T01:59:22.000,0.36,243.01,-0.16,-0.32
2023-09-01T02:14:22.000,0.24,260.06,-0.04,-0.24
2023-09-01T02:29:22.000,0.7,236.79,-0.38,-0.58
2023-09-01T02:44:22.000,0.46,230.95,-0.29,-0.36
2023-09-01T02:59:22.000,0.23,222.77,-0.17,-0.16
2023-09-01T03:14:22.000,0.06,306.41,0.04,-0.05
2023-09-01T03:29:22.000,0.24,351.16,0.24,-0.04
2023-09-01T03:44:22.000,0.07,293.17,0.03,-0.06
2023-09-01T03:59:22.000,0.12,349.72,0.12,-0.02
2023-09-01T04:14:22.000,0.24,261.87,-0.03,-0.24
2023-09-01T04:29:22.000,0.13,318.67,0.1,-0.09
2023-09-01T04:44:22.000,0.3,230.65,-0.19,-0.23
2023-09-01T04:59:22.000,0.23,264.37,-0.02,-0.23
2023-09-01T05:14:22.000,0.33,220.03,-0.25,-0.21
2023-09-01T05:29:22.000,0.24,148.21,-0.2,0.12
2023-09-01T05:44:22.000,0.32,201.97,-0.3,-0.12
2023-09-01T05:59:22.000,0.41,20.86,0.38,0.15
2023-09-01T06:14:22.000,0.35,358.27,0.35,-0.01
2023-09-01T06:29:22.000,0.25,9.5,0.25,0.04
2023-09-01T06:44:22.000,0.25,306.64,0.15,-0.2
2023-09-01T06:59:22.000,0.48,5.43,0.48,0.05
2023-09-01T07:14:22.000,0.18,51.6,0.11,0.14
2023-09-01T07:29:22.000,0.27,359.81,0.27,0
2023-09-01T07:44:22.000,0.48,338.31,0.45,-0.18
2023-09-01T07:59:22.000,0.4,3.58,0.4,0.03
2023-09-01T08:14:22.000,0.12,32.11,0.1,0.06
2023-09-01T08:29:22.000,0.4,341.3,0.37,-0.13
2023-09-01T08:44:22.000,0.36,330.42,0.32,-0.18
2023-09-01T08:59:22.000,0.19,308.24,0.12,-0.15
2023-09-01T09:14:22.000,0.31,312.14,0.21,-0.23
2023-09-01T09:29:22.000,0.47,326.41,0.39,-0.26
2023-09-01T09:44:22.000,0.09,294.7,0.04,-0.08
2023-09-01T09:59:22.000,0.03,350.36,0.03,-0.01
2023-09-01T10:14:22.000,0.28,334.17,0.26,-0.12
2023-09-01T10:29:22.000,0.48,7.18,0.48,0.06
2023-09-01T10:44:22.000,0.23,318.27,0.17,-0.16
2023-09-01T10:59:22.000,0.42,28.93,0.37,0.2
2023-09-01T11:14:22.000,0.23,12.14,0.22,0.05
2023-09-01T11:29:22.000,0.26,43.25,0.19,0.18
2023-09-01T11:44:22.000,0.24,67.23,0.09,0.22
2023-09-01T11:59:22.000,0.73,157.19,-0.67,0.28
2023-09-01T12:14:22.000,0.59,143.22,-0.48,0.36
2023-09-01T12:29:22.000,0.15,45.36,0.1,0.11
2023-09-01T12:44:22.000,1,150.87,-0.87,0.48
2023-09-01T12:59:22.000,0.39,87.21,0.02,0.38
2023-09-01T13:14:22.000,0.53,125.97,-0.31,0.43
2023-09-01T13:29:22.000,0.52,147.5,-0.44,0.28
2023-09-01T13:44:22.000,0.34,165.23,-0.33,0.09
2023-09-01T13:59:22.000,0.56,122.59,-0.3,0.47
2023-09-01T14:14:22.000,1.46,144.86,-1.2,0.84
2023-09-01T14:29:22.000,0.59,184.91,-0.59,-0.05
2023-09-01T14:44:22.000,0.07,219.05,-0.05,-0.04
2023-09-01T14:59:22.000,0.13,36.68,0.1,0.08
2023-09-01T15:14:22.000,0.09,102.27,-0.02,0.09
2023-09-01T15:29:22.000,0.35,70.57,0.12,0.33
2023-09-01T15:44:22.000,1.12,177.94,-1.12,0.04
2023-09-01T15:59:22.000,0.03,226.31,-0.02,-0.02
2023-09-01T16:14:22.000,0.26,94.63,-0.02,0.26
2023-09-01T16:29:22.000,0.32,3.82,0.32,0.02
2023-09-01T16:44:22.000,0.14,285.75,0.04,-0.13
2023-09-01T16:59:22.000,0.21,212.09,-0.18,-0.11
2023-09-01T17:14:22.000,0.18,204.3,-0.17,-0.08
2023-09-01T17:29:22.000,0.24,347.17,0.23,-0.05
2023-09-01T17:44:22.000,0.22,222.76,-0.16,-0.15
2023-09-01T17:59:22.000,0.24,230.37,-0.15,-0.19
2023-09-01T18:14:22.000,0.09,49.03,0.06,0.07
2023-09-01T18:29:22.000,0.08,354.67,0.08,-0.01
2023-09-01T18:44:22.000,0.54,9.35,0.53,0.09
2023-09-01T18:59:22.000,0.49,4.58,0.49,0.04
2023-09-01T19:14:22.000,0.24,13.34,0.23,0.05
2023-09-01T19:29:22.000,0.36,16.31,0.34,0.1
2023-09-01T19:44:22.000,0.2,357.92,0.2,-0.01
2023-09-01T19:59:22.000,0.37,18.37,0.35,0.12
2023-09-01T20:14:22.000,0.54,360,0.54,0
2023-09-01T20:29:22.000,0.3,16.51,0.28,0.08
2023-09-01T20:44:22.000,0.38,349.46,0.38,-0.07
2023-09-01T20:59:22.000,0.64,355.9,0.64,-0.05
2023-09-01T21:14:22.000,0.37,7.9,0.36,0.05
2023-09-01T21:29:22.000,0.1,215.06,-0.08,-0.06
2023-09-01T21:44:22.000,0.2,283.1,0.04,-0.19
2023-09-01T21:59:22.000,0.39,228.34,-0.26,-0.29
2023-09-01T22:14:22.000,0.33,342.54,0.32,-0.1
2023-09-01T22:29:22.000,0.24,298.04,0.11,-0.21
2023-09-01T22:44:22.000,0.75,316.42,0.55,-0.52
2023-09-01T22:59:22.000,0.4,254.74,-0.11,-0.39
2023-09-01T23:14:22.000,0.42,300.34,0.21,-0.36
2023-09-01T23:29:22.000,0.11,325.76,0.09,-0.06
2023-09-01T23:44:22.000,0.16,352.51,0.16,-0.02
2023-09-01T23:59:22.000,0.15,255.37,-0.04,-0.14
2023-09-02T00:14:22.000,0.14,273.32,0.01,-0.14
2023-09-02T00:29:22.000,0.43,10.93,0.42,0.08
2023-09-02T00:44:22.000,0.22,313.78,0.15,-0.16
2023-09-02T00:59:22.000,0.07,354.27,0.07,-0.01
2023-09-02T01:14:22.000,0.22,349.32,0.22,-0.04
2023-09-02T01:29:22.000,0.13,339.04,0.12,-0.05
2023-09-02T01:44:22.000,0.3,10.08,0.3,0.05
2023-09-02T01:59:22.000,0.13,333.12,0.12,-0.06
2023-09-02T02:14:22.000,0.53,332.26,0.47,-0.25
2023-09-02T02:29:22.000,0.25,329.01,0.21,-0.13
2023-09-02T02:44:22.000,0.35,4.46,0.35,0.03
2023-09-02T02:59:22.000,0.19,337.88,0.18,-0.07
2023-09-02T03:14:22.000,0.22,253.2,-0.06,-0.21
2023-09-02T03:29:22.000,0.27,305.36,0.15,-0.22
2023-09-02T03:44:22.000,0.24,325.77,0.2,-0.14
2023-09-02T03:59:22.000,0.19,254.39,-0.05,-0.18
2023-09-02T04:14:22.000,0.29,224.12,-0.21,-0.2
2023-09-02T04:29:22.000,0.18,254.52,-0.05,-0.17
2023-09-02T04:44:22.000,0.22,222.88,-0.16,-0.15
2023-09-02T04:59:22.000,0.09,245.39,-0.04,-0.08
2023-09-02T05:14:22.000,0.23,214.08,-0.19,-0.13
2023-09-02T05:29:22.000,0.33,198.22,-0.31,-0.1
2023-09-02T05:44:22.000,0.24,247.52,-0.09,-0.22
2023-09-02T05:59:22.000,0.42,276.32,0.05,-0.42
2023-09-02T06:14:22.000,0.14,317.31,0.1,-0.09
2023-09-02T06:29:22.000,0.75,349.94,0.74,-0.13
2023-09-02T06:44:22.000,0.51,290.67,0.18,-0.48
2023-09-02T06:59:22.000,0.23,274.69,0.02,-0.23
2023-09-02T07:14:22.000,0.51,267.24,-0.02,-0.51
2023-09-02T07:29:22.000,0.51,289.26,0.17,-0.48
2023-09-02T07:44:22.000,0.48,263.71,-0.05,-0.47
2023-09-02T07:59:22.000,0.39,273.61,0.02,-0.39
