ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-08-21T23:08:20.000,0.23,338.69,0.21,-0.08
2023-08-21T23:23:20.000,0.09,151.29,-0.08,0.05
2023-08-21T23:38:20.000,0.31,306.53,0.18,-0.25
2023-08-21T23:53:20.000,0.13,112.80,-0.05,0.12
2023-08-22T00:08:20.000,0.33,277.08,0.04,-0.33
2023-08-22T00:23:20.000,0.23,0.01,0.23,0.00
2023-08-22T00:38:20.000,0.41,316.26,0.29,-0.28
2023-08-22T00:53:20.000,0.21,334.55,0.19,-0.09
2023-08-22T01:08:20.000,0.24,285.73,0.07,-0.23
2023-08-22T01:23:20.000,0.19,313.51,0.13,-0.13
2023-08-22T01:38:20.000,0.13,317.99,0.10,-0.09
2023-08-22T01:53:20.000,0.34,136.33,-0.25,0.24
2023-08-22T02:08:20.000,0.14,187.27,-0.14,-0.02
2023-08-22T02:23:20.000,0.68,350.77,0.67,-0.11
2023-08-22T02:38:20.000,0.31,15.73,0.30,0.08
2023-08-22T02:53:20.000,0.62,334.02,0.55,-0.27
2023-08-22T03:08:20.000,0.30,300.55,0.15,-0.26
2023-08-22T03:23:20.000,0.11,315.86,0.08,-0.08
2023-08-22T03:38:20.000,0.24,333.32,0.21,-0.11
2023-08-22T03:53:20.000,0.42,12.59,0.41,0.09
2023-08-22T04:08:20.000,0.60,321.24,0.47,-0.37
2023-08-22T04:23:20.000,0.13,247.29,-0.05,-0.12
2023-08-22T04:38:20.000,0.15,194.93,-0.15,-0.04
2023-08-22T04:53:20.000,0.09,176.33,-0.09,0.01
2023-08-22T05:08:20.000,0.38,269.97,-0.00,-0.38
2023-08-22T05:23:20.000,0.51,245.32,-0.21,-0.46
2023-08-22T05:38:20.000,0.20,310.89,0.13,-0.15
2023-08-22T05:53:20.000,0.45,225.51,-0.31,-0.32
2023-08-22T06:08:20.000,0.54,230.90,-0.34,-0.42
2023-08-22T06:23:20.000,0.55,248.50,-0.20,-0.51
2023-08-22T06:38:20.000,0.36,326.36,0.30,-0.20
2023-08-22T06:53:20.000,0.08,332.98,0.07,-0.04
2023-08-22T07:08:20.000,0.17,330.16,0.14,-0.08
2023-08-22T07:23:20.000,0.12,328.75,0.10,-0.06
2023-08-22T07:38:20.000,0.20,302.26,0.10,-0.17
2023-08-22T07:53:20.000,0.27,358.70,0.27,-0.01
2023-08-22T08:08:20.000,0.34,325.77,0.28,-0.19
2023-08-22T08:23:20.000,0.25,6.17,0.25,0.03
2023-08-22T08:38:20.000,0.97,44.62,0.69,0.68
2023-08-22T08:53:20.000,0.55,69.30,0.19,0.51
2023-08-22T09:08:20.000,0.58,74.58,0.16,0.56
2023-08-22T09:23:20.000,0.40,55.48,0.23,0.33
2023-08-22T09:38:20.000,0.28,81.93,0.04,0.27
2023-08-22T09:53:20.000,0.51,67.73,0.19,0.47
2023-08-22T10:08:20.000,0.54,110.11,-0.19,0.51
2023-08-22T10:23:20.000,0.44,68.78,0.16,0.41
2023-08-22T10:38:20.000,0.80,91.27,-0.02,0.80
2023-08-22T10:53:20.000,0.27,74.48,0.07,0.26
2023-08-22T11:08:20.000,0.38,29.63,0.33,0.19
2023-08-22T11:23:20.000,0.93,88.89,0.02,0.93
2023-08-22T11:38:20.000,0.66,76.56,0.15,0.64
2023-08-22T11:53:20.000,0.49,92.96,-0.03,0.49
2023-08-22T12:08:20.000,0.33,51.98,0.21,0.26
2023-08-22T12:23:20.000,0.59,67.13,0.23,0.54
2023-08-22T12:38:20.000,0.47,58.50,0.25,0.40
2023-08-22T12:53:20.000,0.47,83.65,0.05,0.47
2023-08-22T13:08:20.000,0.47,64.61,0.20,0.42
2023-08-22T13:23:20.000,0.29,73.51,0.08,0.28
2023-08-22T13:38:20.000,0.40,54.27,0.24,0.33
2023-08-22T13:53:20.000,0.42,73.58,0.12,0.40
2023-08-22T14:08:20.000,0.37,66.11,0.15,0.34
2023-08-22T14:23:20.000,0.46,70.82,0.15,0.44
2023-08-22T14:38:20.000,0.56,14.40,0.55,0.14
2023-08-22T14:53:20.000,0.31,65.92,0.12,0.28
2023-08-22T15:08:20.000,0.58,48.41,0.39,0.43
2023-08-22T15:23:20.000,0.37,82.35,0.05,0.36
2023-08-22T15:38:20.000,0.42,51.06,0.26,0.33
2023-08-22T15:53:20.000,0.39,33.85,0.33,0.22
2023-08-22T16:08:20.000,0.58,45.86,0.40,0.42
2023-08-22T16:23:20.000,0.43,71.53,0.14,0.41
2023-08-22T16:38:20.000,0.58,36.66,0.47,0.35
2023-08-22T16:53:20.000,0.46,44.88,0.33,0.33
2023-08-22T17:08:20.000,0.29,90.75,-0.00,0.29
2023-08-22T17:23:20.000,0.38,72.77,0.11,0.36
2023-08-22T17:38:20.000,0.48,43.95,0.34,0.33
2023-08-22T17:53:20.000,0.36,61.23,0.17,0.32
2023-08-22T18:08:20.000,0.55,41.69,0.41,0.37
2023-08-22T18:23:20.000,0.63,56.29,0.35,0.52
2023-08-22T18:38:20.000,0.47,49.06,0.31,0.35
2023-08-22T18:53:20.000,0.63,76.65,0.14,0.61
2023-08-22T19:08:20.000,0.37,83.75,0.04,0.37
2023-08-22T19:23:20.000,0.61,28.82,0.53,0.29
2023-08-22T19:38:20.000,0.56,33.46,0.47,0.31
2023-08-22T19:53:20.000,0.48,82.11,0.07,0.48
2023-08-22T20:08:20.000,0.35,43.05,0.26,0.24
2023-08-22T20:23:20.000,0.32,107.75,-0.10,0.30
2023-08-22T20:38:20.000,0.37,86.20,0.02,0.37
2023-08-22T20:53:20.000,0.44,93.45,-0.03,0.44
2023-08-22T21:08:20.000,0.54,32.03,0.46,0.29
2023-08-22T21:23:20.000,0.55,58.52,0.29,0.47
2023-08-22T21:38:20.000,0.31,39.31,0.24,0.20
2023-08-22T21:53:20.000,0.33,10.64,0.32,0.06
2023-08-22T22:08:20.000,0.41,82.47,0.05,0.41
2023-08-22T22:23:20.000,0.39,42.93,0.28,0.26
2023-08-22T22:38:20.000,0.35,68.52,0.13,0.33
2023-08-22T22:53:20.000,0.44,65.05,0.19,0.40
2023-08-22T23:08:20.000,0.24,85.38,0.02,0.24
2023-08-22T23:23:20.000,0.27,44.78,0.19,0.19
2023-08-22T23:38:20.000,0.52,32.81,0.43,0.28
2023-08-22T23:53:20.000,0.52,50.76,0.33,0.40
2023-08-23T00:08:20.000,0.35,94.23,-0.03,0.35
2023-08-23T00:23:20.000,0.28,25.82,0.25,0.12
2023-08-23T00:38:20.000,0.43,44.70,0.31,0.30
2023-08-23T00:53:20.000,0.30,60.88,0.15,0.26
2023-08-23T01:08:20.000,0.49,38.18,0.39,0.31
2023-08-23T01:23:20.000,0.37,82.99,0.05,0.37
2023-08-23T01:38:20.000,0.29,84.39,0.03,0.28
2023-08-23T01:53:20.000,0.26,77.43,0.06,0.25
2023-08-23T02:08:20.000,0.33,100.06,-0.06,0.33
2023-08-23T02:23:20.000,0.35,83.76,0.04,0.35
2023-08-23T02:38:20.000,0.39,50.50,0.25,0.30
2023-08-23T02:53:20.000,0.35,81.35,0.05,0.35
2023-08-23T03:08:20.000,0.30,138.02,-0.22,0.20
2023-08-23T03:23:20.000,0.39,30.62,0.34,0.20
2023-08-23T03:38:20.000,0.55,136.09,-0.39,0.38
2023-08-23T03:53:20.000,0.51,84.33,0.05,0.51
2023-08-23T04:08:20.000,0.28,80.44,0.05,0.27
2023-08-23T04:23:20.000,0.32,63.22,0.14,0.29
2023-08-23T04:38:20.000,0.37,92.22,-0.01,0.37
2023-08-23T04:53:20.000,0.13,71.78,0.04,0.12
2023-08-23T05:08:20.000,0.18,36.29,0.14,0.10
2023-08-23T05:23:20.000,0.33,134.10,-0.23,0.23
2023-08-23T05:38:20.000,0.42,89.91,0.00,0.42
2023-08-23T05:53:20.000,0.30,83.96,0.03,0.30
2023-08-23T06:08:20.000,0.37,95.47,-0.03,0.36
2023-08-23T06:23:20.000,0.25,65.88,0.10,0.23
2023-08-23T06:38:20.000,0.34,53.91,0.20,0.28
2023-08-23T06:53:20.000,0.34,99.15,-0.05,0.34
2023-08-23T07:08:20.000,0.21,61.60,0.10,0.18
2023-08-23T07:23:20.000,0.55,46.76,0.37,0.40
2023-08-23T07:38:20.000,0.39,63.45,0.17,0.35
2023-08-23T07:53:20.000,0.38,54.17,0.22,0.31
2023-08-23T08:08:20.000,0.50,82.38,0.07,0.50
2023-08-23T08:23:20.000,0.50,69.62,0.17,0.47
2023-08-23T08:38:20.000,0.59,36.51,0.48,0.35
2023-08-23T08:53:20.000,0.73,85.69,0.05,0.73
2023-08-23T09:08:20.000,0.38,51.01,0.24,0.30
2023-08-23T09:23:20.000,0.59,67.60,0.23,0.55
2023-08-23T09:38:20.000,0.54,56.53,0.30,0.45
2023-08-23T09:53:20.000,0.54,61.06,0.26,0.47
2023-08-23T10:08:20.000,0.36,58.73,0.19,0.31
2023-08-23T10:23:20.000,0.65,45.11,0.46,0.46
2023-08-23T10:38:20.000,0.34,73.27,0.10,0.33
2023-08-23T10:53:20.000,0.69,41.61,0.51,0.46
2023-08-23T11:08:20.000,0.63,69.32,0.22,0.59
2023-08-23T11:23:20.000,0.46,60.43,0.23,0.40
2023-08-23T11:38:20.000,0.51,64.52,0.22,0.46
2023-08-23T11:53:20.000,0.60,91.43,-0.01,0.60
2023-08-23T12:08:20.000,0.66,103.48,-0.15,0.64
2023-08-23T12:23:20.000,1.12,109.79,-0.38,1.05
2023-08-23T12:38:20.000,1.18,104.34,-0.29,1.14
2023-08-23T12:53:20.000,0.85,109.18,-0.28,0.81
2023-08-23T13:08:20.000,1.41,97.76,-0.19,1.39
2023-08-23T13:23:20.000,1.49,108.32,-0.47,1.41
2023-08-23T13:38:20.000,3.17,125.87,-1.86,2.57
2023-08-23T13:53:20.000,1.92,111.45,-0.70,1.78
2023-08-23T14:08:20.000,3.19,111.99,-1.19,2.96
2023-08-23T14:23:20.000,3.22,119.30,-1.58,2.81
2023-08-23T14:38:20.000,1.16,95.05,-0.10,1.16
2023-08-23T14:53:20.000,1.86,119.36,-0.91,1.62
2023-08-23T15:08:20.000,3.19,105.94,-0.87,3.06
2023-08-23T15:23:20.000,2.13,108.73,-0.69,2.02
2023-08-23T15:38:20.000,1.91,108.09,-0.59,1.82
2023-08-23T15:53:20.000,1.38,102.78,-0.30,1.34
2023-08-23T16:08:20.000,1.21,84.11,0.12,1.20
2023-08-23T16:23:20.000,0.89,92.11,-0.03,0.89
2023-08-23T16:38:20.000,1.26,104.69,-0.32,1.22
2023-08-23T16:53:20.000,1.39,98.48,-0.21,1.38
2023-08-23T17:08:20.000,0.79,101.58,-0.16,0.78
2023-08-23T17:23:20.000,0.91,83.73,0.10,0.91
2023-08-23T17:38:20.000,0.52,65.04,0.22,0.47
2023-08-23T17:53:20.000,0.64,61.01,0.31,0.56
2023-08-23T18:08:20.000,0.40,55.70,0.22,0.33
2023-08-23T18:23:20.000,0.61,82.57,0.08,0.61
2023-08-23T18:38:20.000,0.48,62.23,0.22,0.43
2023-08-23T18:53:20.000,0.31,47.00,0.21,0.23
2023-08-23T19:08:20.000,0.47,41.56,0.35,0.31
2023-08-23T19:23:20.000,0.23,30.72,0.19,0.12
2023-08-23T19:38:20.000,0.25,104.25,-0.06,0.25
2023-08-23T19:53:20.000,0.26,98.03,-0.04,0.26
2023-08-23T20:08:20.000,0.52,18.49,0.50,0.17
2023-08-23T20:23:20.000,0.26,105.68,-0.07,0.25
2023-08-23T20:38:20.000,0.52,49.73,0.34,0.40
2023-08-23T20:53:20.000,0.24,53.86,0.14,0.19
2023-08-23T21:08:20.000,0.45,41.72,0.34,0.30
2023-08-23T21:23:20.000,0.62,61.00,0.30,0.54
2023-08-23T21:38:20.000,0.58,60.91,0.28,0.51
2023-08-23T21:53:20.000,0.50,41.84,0.37,0.33
2023-08-23T22:08:20.000,0.42,35.59,0.34,0.25
2023-08-23T22:23:20.000,0.61,45.04,0.43,0.43
2023-08-23T22:38:20.000,0.53,100.08,-0.09,0.52
2023-08-23T22:53:20.000,0.42,49.08,0.27,0.31
2023-08-23T23:08:20.000,0.27,103.25,-0.06,0.26
2023-08-23T23:23:20.000,0.39,56.83,0.21,0.32
2023-08-23T23:38:20.000,0.10,16.54,0.10,0.03
2023-08-23T23:53:20.000,0.33,63.46,0.15,0.30
2023-08-24T00:08:20.000,0.30,64.76,0.13,0.27
2023-08-24T00:23:20.000,0.17,116.53,-0.07,0.15
2023-08-24T00:38:20.000,0.33,85.30,0.03,0.33
2023-08-24T00:53:20.000,0.29,49.39,0.19,0.22
2023-08-24T01:08:20.000,0.29,120.21,-0.15,0.25
2023-08-24T01:23:20.000,0.29,60.24,0.15,0.25
2023-08-24T01:38:20.000,0.17,129.85,-0.11,0.13
2023-08-24T01:53:20.000,0.25,111.55,-0.09,0.24
2023-08-24T02:08:20.000,0.16,72.88,0.05,0.16
2023-08-24T02:23:20.000,0.36,62.22,0.17,0.32
2023-08-24T02:38:20.000,0.41,85.17,0.03,0.41
2023-08-24T02:53:20.000,0.25,114.06,-0.10,0.23
2023-08-24T03:08:20.000,0.33,53.07,0.20,0.27
2023-08-24T03:23:20.000,0.27,36.33,0.22,0.16
2023-08-24T03:38:20.000,0.26,87.17,0.01,0.26
2023-08-24T03:53:20.000,0.40,71.09,0.13,0.38
2023-08-24T04:08:20.000,0.30,51.94,0.19,0.24
2023-08-24T04:23:20.000,0.50,115.19,-0.21,0.45
2023-08-24T04:38:20.000,0.75,85.68,0.06,0.75
2023-08-24T04:53:20.000,0.41,52.40,0.25,0.32
2023-08-24T05:08:20.000,0.49,89.59,0.00,0.49
2023-08-24T05:23:20.000,0.46,77.58,0.10,0.45
2023-08-24T05:38:20.000,1.32,91.53,-0.04,1.32
2023-08-24T05:53:20.000,0.96,83.56,0.11,0.95
2023-08-24T06:08:20.000,0.29,73.94,0.08,0.28
2023-08-24T06:23:20.000,0.24,85.29,0.02,0.24
2023-08-24T06:38:20.000,0.64,54.71,0.37,0.52
2023-08-24T06:53:20.000,0.60,68.89,0.22,0.56
2023-08-24T07:08:20.000,0.75,56.99,0.41,0.63
2023-08-24T07:23:20.000,0.66,59.66,0.34,0.57
2023-08-24T07:38:20.000,0.49,72.75,0.15,0.47
2023-08-24T07:53:20.000,0.51,52.67,0.31,0.41
2023-08-24T08:08:20.000,0.62,61.01,0.30,0.54
2023-08-24T08:23:20.000,0.48,60.40,0.24,0.42
2023-08-24T08:38:20.000,0.66,46.38,0.46,0.48
2023-08-24T08:53:20.000,0.60,81.84,0.09,0.60
2023-08-24T09:08:20.000,0.68,63.36,0.30,0.61
2023-08-24T09:23:20.000,0.78,109.71,-0.26,0.74
2023-08-24T09:38:20.000,0.62,82.40,0.08,0.62
2023-08-24T09:53:20.000,0.94,79.66,0.17,0.92
2023-08-24T10:08:20.000,0.81,66.33,0.33,0.74
2023-08-24T10:23:20.000,1.24,71.61,0.39,1.17
2023-08-24T10:38:20.000,0.68,65.12,0.28,0.61
2023-08-24T10:53:20.000,0.81,92.14,-0.03,0.81
2023-08-24T11:08:20.000,0.61,77.99,0.13,0.60
2023-08-24T11:23:20.000,1.03,80.07,0.18,1.01
2023-08-24T11:38:20.000,1.23,95.94,-0.13,1.22
2023-08-24T11:53:20.000,0.76,83.17,0.09,0.76
2023-08-24T12:08:20.000,0.71,82.75,0.09,0.71
2023-08-24T12:23:20.000,0.61,69.63,0.21,0.57
2023-08-24T12:38:20.000,1.10,103.61,-0.26,1.07
2023-08-24T12:53:20.000,1.25,88.84,0.03,1.25
2023-08-24T13:08:20.000,1.11,98.15,-0.16,1.10
2023-08-24T13:23:20.000,1.58,98.80,-0.24,1.56
2023-08-24T13:38:20.000,0.77,82.99,0.09,0.76
2023-08-24T13:53:20.000,0.68,79.87,0.12,0.67
2023-08-24T14:08:20.000,0.77,37.33,0.61,0.47
2023-08-24T14:23:20.000,0.64,62.54,0.30,0.57
2023-08-24T14:38:20.000,0.64,53.79,0.38,0.52
2023-08-24T14:53:20.000,0.51,50.42,0.32,0.39
2023-08-24T15:08:20.000,0.47,60.30,0.23,0.41
2023-08-24T15:23:20.000,0.96,99.33,-0.16,0.95
2023-08-24T15:38:20.000,0.69,69.06,0.25,0.64
2023-08-24T15:53:20.000,1.05,90.56,-0.01,1.05
2023-08-24T16:08:20.000,0.65,47.56,0.44,0.48
2023-08-24T16:23:20.000,0.45,66.74,0.18,0.41
2023-08-24T16:38:20.000,0.65,59.65,0.33,0.56
2023-08-24T16:53:20.000,0.56,56.24,0.31,0.47
2023-08-24T17:08:20.000,0.61,54.38,0.36,0.50
2023-08-24T17:23:20.000,0.63,60.52,0.31,0.55
2023-08-24T17:38:20.000,0.88,94.98,-0.08,0.87
2023-08-24T17:53:20.000,0.82,108.61,-0.26,0.77
2023-08-24T18:08:20.000,0.78,80.37,0.13,0.77
2023-08-24T18:23:20.000,0.76,89.75,0.00,0.76
2023-08-24T18:38:20.000,0.62,58.58,0.32,0.53
2023-08-24T18:53:20.000,0.65,100.24,-0.12,0.64
2023-08-24T19:08:20.000,1.49,77.47,0.32,1.46
2023-08-24T19:23:20.000,0.37,30.38,0.32,0.19
2023-08-24T19:38:20.000,0.39,47.45,0.26,0.29
2023-08-24T19:53:20.000,0.45,57.93,0.24,0.38
2023-08-24T20:08:20.000,0.51,51.08,0.32,0.39
2023-08-24T20:23:20.000,0.35,52.86,0.21,0.28
2023-08-24T20:38:20.000,0.51,36.42,0.41,0.30
2023-08-24T20:53:20.000,0.31,84.03,0.03,0.30
2023-08-24T21:08:20.000,0.47,101.18,-0.09,0.46
2023-08-24T21:23:20.000,0.51,34.85,0.42,0.29
2023-08-24T21:38:20.000,0.55,59.53,0.28,0.48
2023-08-24T21:53:20.000,0.46,74.74,0.12,0.45
2023-08-24T22:08:20.000,0.57,67.08,0.22,0.52
2023-08-24T22:23:20.000,0.67,43.10,0.49,0.46
2023-08-24T22:38:20.000,0.76,53.19,0.45,0.61
2023-08-24T22:53:20.000,0.66,64.54,0.28,0.59
2023-08-24T23:08:20.000,0.79,59.70,0.40,0.68
2023-08-24T23:23:20.000,0.90,41.74,0.67,0.60
2023-08-24T23:38:20.000,0.72,56.15,0.40,0.60
2023-08-24T23:53:20.000,0.76,62.83,0.35,0.68
2023-08-25T00:08:20.000,0.54,61.95,0.26,0.48
2023-08-25T00:23:20.000,0.76,42.49,0.56,0.51
2023-08-25T00:38:20.000,0.85,45.34,0.59,0.60
2023-08-25T00:53:20.000,0.79,74.53,0.21,0.76
2023-08-25T01:08:20.000,1.07,91.93,-0.04,1.07
2023-08-25T01:23:20.000,0.73,48.03,0.49,0.54
2023-08-25T01:38:20.000,0.60,48.63,0.40,0.45
2023-08-25T01:53:20.000,0.67,47.31,0.45,0.49
2023-08-25T02:08:20.000,0.54,50.98,0.34,0.42
2023-08-25T02:23:20.000,0.61,65.03,0.26,0.55
2023-08-25T02:38:20.000,0.63,58.63,0.33,0.54
2023-08-25T02:53:20.000,0.60,58.00,0.32,0.51
2023-08-25T03:08:20.000,0.62,69.28,0.22,0.58
2023-08-25T03:23:20.000,0.83,50.48,0.53,0.64
2023-08-25T03:38:20.000,0.69,59.02,0.36,0.59
2023-08-25T03:53:20.000,0.50,70.97,0.16,0.48
2023-08-25T04:08:20.000,0.78,44.65,0.55,0.55
2023-08-25T04:23:20.000,0.52,59.72,0.26,0.45
2023-08-25T04:38:20.000,0.51,54.67,0.29,0.41
2023-08-25T04:53:20.000,0.36,70.62,0.12,0.34
2023-08-25T05:08:20.000,0.55,60.34,0.27,0.48
2023-08-25T05:23:20.000,0.60,55.23,0.34,0.50
2023-08-25T05:38:20.000,0.46,71.35,0.15,0.43
2023-08-25T05:53:20.000,0.70,27.78,0.62,0.33
2023-08-25T06:08:20.000,0.54,45.36,0.38,0.39
2023-08-25T06:23:20.000,0.80,46.00,0.55,0.57
2023-08-25T06:38:20.000,0.62,54.65,0.36,0.51
2023-08-25T06:53:20.000,0.71,39.04,0.55,0.44
2023-08-25T07:08:20.000,0.68,26.54,0.61,0.30
2023-08-25T07:23:20.000,0.74,68.14,0.28,0.69
2023-08-25T07:38:20.000,0.54,56.85,0.29,0.45
2023-08-25T07:53:20.000,0.73,45.29,0.51,0.52
2023-08-25T08:08:20.000,0.31,61.01,0.15,0.27
2023-08-25T08:23:20.000,0.47,58.15,0.25,0.40
2023-08-25T08:38:20.000,0.79,41.58,0.59,0.52
2023-08-25T08:53:20.000,0.55,66.21,0.22,0.50
2023-08-25T09:08:20.000,0.63,55.60,0.35,0.52
2023-08-25T09:23:20.000,0.54,47.61,0.36,0.40
2023-08-25T09:38:20.000,0.37,78.57,0.07,0.37
2023-08-25T09:53:20.000,0.55,53.42,0.33,0.44
2023-08-25T10:08:20.000,0.57,84.77,0.05,0.57
2023-08-25T10:23:20.000,0.55,123.64,-0.30,0.46
2023-08-25T10:38:20.000,0.31,86.96,0.02,0.31
2023-08-25T10:53:20.000,0.40,20.43,0.37,0.14
2023-08-25T11:08:20.000,0.22,73.99,0.06,0.21
2023-08-25T11:23:20.000,0.17,151.10,-0.15,0.08
2023-08-25T11:38:20.000,0.52,129.64,-0.33,0.40
2023-08-25T11:53:20.000,0.12,145.97,-0.10,0.07
2023-08-25T12:08:20.000,0.15,301.76,0.08,-0.13
2023-08-25T12:23:20.000,0.20,103.70,-0.05,0.20
2023-08-25T12:38:20.000,0.37,287.39,0.11,-0.35
2023-08-25T12:53:20.000,0.21,319.52,0.16,-0.13
2023-08-25T13:08:20.000,0.60,304.13,0.34,-0.50
2023-08-25T13:23:20.000,0.10,41.14,0.07,0.07
2023-08-25T13:38:20.000,0.40,18.42,0.38,0.13
2023-08-25T13:53:20.000,0.75,341.83,0.72,-0.24
2023-08-25T14:08:20.000,1.04,255.42,-0.26,-1.01
2023-08-25T14:23:20.000,0.45,224.76,-0.32,-0.31
2023-08-25T14:38:20.000,0.44,355.24,0.44,-0.04
2023-08-25T14:53:20.000,0.62,23.87,0.57,0.25
2023-08-25T15:08:20.000,0.50,46.20,0.34,0.36
2023-08-25T15:23:20.000,0.48,86.60,0.03,0.48
2023-08-25T15:38:20.000,0.21,91.46,-0.01,0.21
2023-08-25T15:53:20.000,0.24,115.75,-0.11,0.22
2023-08-25T16:08:20.000,0.33,23.95,0.30,0.13
2023-08-25T16:23:20.000,0.41,45.29,0.29,0.29
2023-08-25T16:38:20.000,0.49,73.27,0.14,0.47
2023-08-25T16:53:20.000,0.31,92.01,-0.01,0.31
2023-08-25T17:08:20.000,0.36,61.51,0.17,0.32
2023-08-25T17:23:20.000,0.28,164.16,-0.27,0.08
2023-08-25T17:38:20.000,0.65,69.92,0.22,0.61
2023-08-25T17:53:20.000,0.26,29.47,0.23,0.13
2023-08-25T18:08:20.000,0.43,80.02,0.07,0.42
2023-08-25T18:23:20.000,0.27,55.35,0.16,0.23
2023-08-25T18:38:20.000,0.27,21.43,0.25,0.10
2023-08-25T18:53:20.000,0.42,166.64,-0.41,0.10
2023-08-25T19:08:20.000,0.45,147.91,-0.38,0.24
2023-08-25T19:23:20.000,0.08,357.94,0.08,-0.00
2023-08-25T19:38:20.000,0.68,142.83,-0.54,0.41
2023-08-25T19:53:20.000,0.30,180.88,-0.30,-0.00
2023-08-25T20:08:20.000,0.18,43.47,0.13,0.12
2023-08-25T20:23:20.000,0.55,167.39,-0.53,0.12
2023-08-25T20:38:20.000,0.39,188.63,-0.38,-0.06
2023-08-25T20:53:20.000,0.28,109.79,-0.10,0.27
2023-08-25T21:08:20.000,0.35,151.47,-0.31,0.17
2023-08-25T21:23:20.000,0.58,267.89,-0.02,-0.58
2023-08-25T21:38:20.000,0.90,173.00,-0.90,0.11
2023-08-25T21:53:20.000,0.18,286.04,0.05,-0.17
2023-08-25T22:08:20.000,0.57,159.57,-0.54,0.20
2023-08-25T22:23:20.000,0.11,303.52,0.06,-0.09
2023-08-25T22:38:20.000,0.84,242.15,-0.39,-0.74
2023-08-25T22:53:20.000,0.27,185.92,-0.27,-0.03
2023-08-25T23:08:20.000,0.47,133.47,-0.33,0.34
2023-08-25T23:23:20.000,0.16,189.22,-0.16,-0.03
2023-08-25T23:38:20.000,0.39,41.80,0.29,0.26
2023-08-25T23:53:20.000,0.21,109.59,-0.07,0.19
2023-08-26T00:08:20.000,0.29,154.65,-0.26,0.12
2023-08-26T00:23:20.000,0.23,270.01,0.00,-0.23
2023-08-26T00:38:20.000,0.24,264.97,-0.02,-0.24
2023-08-26T00:53:20.000,0.25,84.96,0.02,0.25
2023-08-26T01:08:20.000,0.43,155.90,-0.39,0.17
2023-08-26T01:23:20.000,1.17,267.34,-0.05,-1.17
2023-08-26T01:38:20.000,0.32,146.17,-0.26,0.18
2023-08-26T01:53:20.000,0.61,331.79,0.54,-0.29
2023-08-26T02:08:20.000,0.26,146.91,-0.22,0.14
2023-08-26T02:23:20.000,0.89,56.14,0.49,0.74
2023-08-26T02:38:20.000,0.42,47.31,0.28,0.31
2023-08-26T02:53:20.000,0.56,26.52,0.50,0.25
2023-08-26T03:08:20.000,0.28,99.84,-0.05,0.27
2023-08-26T03:23:20.000,0.43,1.69,0.43,0.01
2023-08-26T03:38:20.000,0.63,12.21,0.62,0.13
2023-08-26T03:53:20.000,0.53,332.49,0.47,-0.24
2023-08-26T04:08:20.000,0.33,16.38,0.31,0.09
2023-08-26T04:23:20.000,0.45,17.85,0.43,0.14
2023-08-26T04:38:20.000,0.30,36.50,0.24,0.18
2023-08-26T04:53:20.000,0.65,9.57,0.64,0.11
2023-08-26T05:08:20.000,0.48,358.51,0.48,-0.01
2023-08-26T05:23:20.000,0.52,22.23,0.48,0.20
2023-08-26T05:38:20.000,0.44,38.05,0.34,0.27
2023-08-26T05:53:20.000,0.49,9.03,0.49,0.08
2023-08-26T06:08:20.000,0.59,7.62,0.59,0.08
2023-08-26T06:23:20.000,0.47,43.80,0.34,0.33
2023-08-26T06:38:20.000,0.57,25.95,0.51,0.25
2023-08-26T06:53:20.000,0.46,39.94,0.35,0.29
2023-08-26T07:08:20.000,0.30,9.71,0.30,0.05
2023-08-26T07:23:20.000,0.50,9.60,0.49,0.08
2023-08-26T07:38:20.000,0.73,39.49,0.56,0.46
2023-08-26T07:53:20.000,0.77,48.28,0.51,0.58
2023-08-26T08:08:20.000,0.66,90.26,-0.00,0.66
2023-08-26T08:23:20.000,0.15,48.54,0.10,0.12
2023-08-26T08:38:20.000,0.48,36.86,0.38,0.29
2023-08-26T08:53:20.000,0.51,39.23,0.39,0.32
2023-08-26T09:08:20.000,0.71,27.56,0.63,0.33
2023-08-26T09:23:20.000,0.54,43.07,0.39,0.37
2023-08-26T09:38:20.000,0.51,30.88,0.44,0.26
2023-08-26T09:53:20.000,0.63,33.12,0.52,0.34
2023-08-26T10:08:20.000,1.34,46.29,0.93,0.97
2023-08-26T10:23:20.000,0.53,79.55,0.10,0.52
2023-08-26T10:38:20.000,1.03,86.97,0.05,1.02
2023-08-26T10:53:20.000,0.79,87.08,0.04,0.79
2023-08-26T11:08:20.000,0.18,71.26,0.06,0.17
2023-08-26T11:23:20.000,0.39,93.21,-0.02,0.39
2023-08-26T11:38:20.000,0.26,62.77,0.12,0.24
2023-08-26T11:53:20.000,0.34,39.35,0.26,0.21
2023-08-26T12:08:20.000,0.90,117.87,-0.42,0.80
2023-08-26T12:23:20.000,0.91,113.51,-0.36,0.84
2023-08-26T12:38:20.000,1.44,115.62,-0.62,1.30
2023-08-26T12:53:20.000,1.23,97.69,-0.17,1.22
2023-08-26T13:08:20.000,2.24,105.86,-0.61,2.16
2023-08-26T13:23:20.000,1.62,104.14,-0.40,1.57
2023-08-26T13:38:20.000,1.44,136.92,-1.05,0.98
2023-08-26T13:53:20.000,1.06,106.06,-0.29,1.02
