MiniDOT Logger Concatenated Data File
Sensor:             7450-108745
Concatenation Date: 2024Apr09 11:58:51 BOT

DO concentration compensated for salinity: 32.43 (ppt)
Saturation computed at pressure: 1030.62 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,                  Bolivia Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1709646900,           2024-03-05 13:55:00,           2024-03-05 09:55:00,      3.460000,     24.984000,          6.502402,                    92.967177,      0.910000
                1709647800,           2024-03-05 14:10:00,           2024-03-05 10:10:00,      3.460000,     24.186000,          6.588590,                    92.916651,      0.910000
                1709648700,           2024-03-05 14:25:00,           2024-03-05 10:25:00,      3.470000,     23.759000,          6.621360,                    92.690284,      0.910000
                1709649600,           2024-03-05 14:40:00,           2024-03-05 10:40:00,      3.470000,     23.893000,          6.610094,                    92.748181,      0.909000
                1709650500,           2024-03-05 14:55:00,           2024-03-05 10:55:00,      3.470000,     28.056000,          5.906768,                    88.907168,      0.912000
                1709651400,           2024-03-05 15:10:00,           2024-03-05 11:10:00,      3.470000,     28.218000,          5.998953,                    90.534783,      0.911000
                1709652300,           2024-03-05 15:25:00,           2024-03-05 11:25:00,      3.470000,     28.329000,          6.013131,                    90.913726,      0.912000
                1709653200,           2024-03-05 15:40:00,           2024-03-05 11:40:00,      3.470000,     28.320000,          5.846893,                    88.387336,      0.912000
                1709654100,           2024-03-05 15:55:00,           2024-03-05 11:55:00,      3.470000,     28.303000,          6.018784,                    90.960515,      0.912000
                1709655000,           2024-03-05 16:10:00,           2024-03-05 12:10:00,      3.470000,     28.354000,          5.982417,                    90.486343,      0.912000
                1709655900,           2024-03-05 16:25:00,           2024-03-05 12:25:00,      3.470000,     28.414000,          6.078062,                    92.023176,      0.911000
                1709656800,           2024-03-05 16:40:00,           2024-03-05 12:40:00,      3.470000,     28.457000,          6.102601,                    92.459615,      0.912000
                1709657700,           2024-03-05 16:55:00,           2024-03-05 12:55:00,      3.470000,     28.517000,          6.251720,                    94.811689,      0.912000
                1709658600,           2024-03-05 17:10:00,           2024-03-05 13:10:00,      3.480000,     28.611000,          6.392773,                    97.099550,      0.912000
                1709659500,           2024-03-05 17:25:00,           2024-03-05 13:25:00,      3.480000,     28.636000,          6.651928,                   101.077002,      0.912000
                1709660400,           2024-03-05 17:40:00,           2024-03-05 13:40:00,      3.480000,     28.654000,          6.741459,                   102.467473,      0.912000
                1709661300,           2024-03-05 17:55:00,           2024-03-05 13:55:00,      3.480000,     28.628000,          6.917503,                   105.098758,      0.912000
                1709662200,           2024-03-05 18:10:00,           2024-03-05 14:10:00,      3.480000,     28.662000,          7.012188,                   106.596335,      0.912000
                1709663100,           2024-03-05 18:25:00,           2024-03-05 14:25:00,      3.480000,     28.688000,          7.026612,                   106.860831,      0.912000
                1709664000,           2024-03-05 18:40:00,           2024-03-05 14:40:00,      3.490000,     28.722000,          7.080371,                   107.738005,      0.912000
                1709664900,           2024-03-05 18:55:00,           2024-03-05 14:55:00,      3.490000,     28.773000,          7.176892,                   109.297353,      0.913000
                1709665800,           2024-03-05 19:10:00,           2024-03-05 15:10:00,      3.490000,     28.799000,          7.305789,                   111.307379,      0.913000
                1709666700,           2024-03-05 19:25:00,           2024-03-05 15:25:00,      3.490000,     28.816000,          7.407875,                   112.893913,      0.913000
                1709667600,           2024-03-05 19:40:00,           2024-03-05 15:40:00,      3.490000,     28.850000,          7.445782,                   113.534313,      0.913000
                1709668500,           2024-03-05 19:55:00,           2024-03-05 15:55:00,      3.490000,     28.867000,          7.525316,                   114.778763,      0.913000
                1709669400,           2024-03-05 20:10:00,           2024-03-05 16:10:00,      3.490000,     28.893000,          7.532238,                   114.932869,      0.913000
                1709670300,           2024-03-05 20:25:00,           2024-03-05 16:25:00,      3.490000,     28.902000,          7.514773,                   114.683119,      0.912000
                1709671200,           2024-03-05 20:40:00,           2024-03-05 16:40:00,      3.490000,     28.850000,          7.599527,                   115.878641,      0.913000
                1709672100,           2024-03-05 20:55:00,           2024-03-05 16:55:00,      3.490000,     28.713000,          7.486314,                   113.898324,      0.913000
                1709673000,           2024-03-05 21:10:00,           2024-03-05 17:10:00,      3.490000,     28.688000,          7.424266,                   112.908358,      0.913000
                1709673900,           2024-03-05 21:25:00,           2024-03-05 17:25:00,      3.490000,     28.671000,          7.372318,                   112.087306,      0.913000
