MiniDOT Logger Concatenated Data File
Sensor:             7450-103873
Concatenation Date: 2024Apr09 11:59:49 BOT

DO concentration compensated for salinity: 32.43 (ppt)
Saturation computed at pressure: 1030.62 (mbar)

            Unix Timestamp,               UTC_Date_&_Time,                  Bolivia Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1709727720,           2024-03-06 12:22:00,           2024-03-06 08:22:00,      3.510000,     27.850000,          5.099091,                    76.490930,      0.944000
                1709728620,           2024-03-06 12:37:00,           2024-03-06 08:37:00,      3.510000,     27.824000,          5.000453,                    74.979198,      0.944000
                1709729520,           2024-03-06 12:52:00,           2024-03-06 08:52:00,      3.510000,     27.850000,          5.033162,                    75.501931,      0.945000
                1709730420,           2024-03-06 13:07:00,           2024-03-06 09:07:00,      3.510000,     27.867000,          5.541518,                    83.150981,      0.945000
                1709731320,           2024-03-06 13:22:00,           2024-03-06 09:22:00,      3.510000,     27.918000,          5.479271,                    82.285926,      0.945000
                1709732220,           2024-03-06 13:37:00,           2024-03-06 09:37:00,      3.510000,     27.935000,          5.693888,                    85.532860,      0.946000
                1709733120,           2024-03-06 13:52:00,           2024-03-06 09:52:00,      3.510000,     27.986000,          5.694247,                    85.609937,      0.944000
                1709734020,           2024-03-06 14:07:00,           2024-03-06 10:07:00,      3.510000,     28.003000,          5.701879,                    85.748609,      0.945000
                1709734920,           2024-03-06 14:22:00,           2024-03-06 10:22:00,      3.510000,     28.063000,          5.715657,                    86.040496,      0.945000
                1709735820,           2024-03-06 14:37:00,           2024-03-06 10:37:00,      3.510000,     28.063000,          5.610476,                    84.457160,      0.945000
                1709736720,           2024-03-06 14:52:00,           2024-03-06 10:52:00,      3.510000,     28.140000,          5.850609,                    88.183270,      0.945000
                1709737620,           2024-03-06 15:07:00,           2024-03-06 11:07:00,      3.510000,     28.191000,          5.736595,                    86.537072,      0.945000
                1709738520,           2024-03-06 15:22:00,           2024-03-06 11:22:00,      3.510000,     28.183000,          5.685610,                    85.756723,      0.945000
                1709739420,           2024-03-06 15:37:00,           2024-03-06 11:37:00,      3.510000,     28.217000,          6.127524,                    92.473636,      0.946000
                1709740320,           2024-03-06 15:52:00,           2024-03-06 11:52:00,      3.510000,     28.251000,          6.060148,                    91.507750,      0.945000
                1709741220,           2024-03-06 16:07:00,           2024-03-06 12:07:00,      3.510000,     28.268000,          6.166317,                    93.136798,      0.946000
                1709742120,           2024-03-06 16:22:00,           2024-03-06 12:22:00,      3.510000,     28.328000,          6.221048,                    94.055736,      0.945000
                1709743020,           2024-03-06 16:37:00,           2024-03-06 12:37:00,      3.510000,     28.370000,          6.216358,                    94.049375,      0.945000
                1709743920,           2024-03-06 16:52:00,           2024-03-06 12:52:00,      3.510000,     28.413000,          6.321076,                    95.700905,      0.945000
