ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2024-03-06T05:26:11.000,0.41,264.21,-0.04,-0.41
2024-03-06T05:41:11.000,0.39,302.09,0.20,-0.33
2024-03-06T05:56:11.000,0.49,300.83,0.25,-0.42
2024-03-06T06:11:11.000,0.77,275.95,0.08,-0.77
2024-03-06T06:26:11.000,0.67,300.35,0.34,-0.58
2024-03-06T06:41:11.000,0.54,302.78,0.29,-0.45
2024-03-06T06:56:11.000,0.42,281.40,0.08,-0.41
2024-03-06T07:11:11.000,0.42,298.96,0.20,-0.36
2024-03-06T07:26:11.000,0.28,278.79,0.04,-0.28
2024-03-06T07:41:11.000,0.49,299.41,0.24,-0.43
2024-03-06T07:56:11.000,0.54,281.02,0.10,-0.53
2024-03-06T08:11:11.000,0.60,276.87,0.07,-0.60
2024-03-06T08:26:11.000,0.51,224.31,-0.36,-0.35
2024-03-06T08:41:11.000,0.52,252.46,-0.16,-0.50
2024-03-06T08:56:11.000,0.69,244.65,-0.30,-0.63
2024-03-06T09:11:11.000,0.84,266.32,-0.05,-0.84
2024-03-06T09:26:11.000,0.53,264.86,-0.05,-0.52
2024-03-06T09:41:11.000,0.75,237.67,-0.40,-0.63
2024-03-06T09:56:11.000,0.72,253.20,-0.21,-0.69
2024-03-06T10:11:11.000,1.00,247.97,-0.37,-0.92
2024-03-06T10:26:11.000,0.52,260.66,-0.08,-0.51
2024-03-06T10:41:11.000,0.93,200.92,-0.87,-0.33
2024-03-06T10:56:11.000,0.67,273.93,0.05,-0.67
2024-03-06T11:11:11.000,0.36,283.45,0.08,-0.35
2024-03-06T11:26:11.000,0.52,205.22,-0.47,-0.22
2024-03-06T11:41:11.000,0.41,244.37,-0.18,-0.37
2024-03-06T11:56:11.000,0.57,188.91,-0.56,-0.09
2024-03-06T12:11:11.000,0.77,155.00,-0.69,0.32
2024-03-06T12:26:11.000,0.70,133.24,-0.48,0.51
2024-03-06T12:41:11.000,1.24,152.32,-1.10,0.58
2024-03-06T12:56:11.000,0.84,179.49,-0.84,0.01
2024-03-06T13:11:11.000,0.53,155.60,-0.48,0.22
2024-03-06T13:26:11.000,0.65,164.67,-0.63,0.17
2024-03-06T13:41:11.000,1.24,147.20,-1.05,0.67
2024-03-06T13:56:11.000,1.20,163.35,-1.15,0.34
2024-03-06T14:11:11.000,1.17,159.25,-1.10,0.41
2024-03-06T14:26:11.000,0.99,161.38,-0.93,0.31
2024-03-06T14:41:11.000,0.85,184.05,-0.85,-0.06
2024-03-06T14:56:11.000,0.74,187.03,-0.73,-0.09
2024-03-06T15:11:11.000,0.50,261.10,-0.08,-0.50
2024-03-06T15:26:11.000,0.69,243.01,-0.31,-0.61
2024-03-06T15:41:11.000,0.50,296.35,0.22,-0.45
2024-03-06T15:56:11.000,0.45,280.58,0.08,-0.44
2024-03-06T16:11:11.000,0.46,215.52,-0.37,-0.27
2024-03-06T16:26:11.000,0.50,249.11,-0.18,-0.46
2024-03-06T16:41:11.000,0.23,31.67,0.19,0.12
2024-03-06T16:56:11.000,0.36,293.27,0.14,-0.33
2024-03-06T17:11:11.000,0.59,229.05,-0.38,-0.44
2024-03-06T17:26:11.000,0.54,258.10,-0.11,-0.52
2024-03-06T17:41:11.000,0.61,244.22,-0.27,-0.55
2024-03-06T17:56:11.000,0.78,286.15,0.22,-0.75
2024-03-06T18:11:11.000,0.57,264.18,-0.06,-0.56
2024-03-06T18:26:11.000,0.52,268.61,-0.01,-0.52
2024-03-06T18:41:11.000,0.64,271.93,0.02,-0.64
2024-03-06T18:56:11.000,0.79,255.98,-0.19,-0.77
2024-03-06T19:11:11.000,0.47,256.24,-0.11,-0.46
2024-03-06T19:26:11.000,0.63,267.60,-0.03,-0.63
2024-03-06T19:41:11.000,0.73,251.85,-0.23,-0.70
2024-03-06T19:56:11.000,0.71,266.00,-0.05,-0.71
2024-03-06T20:11:11.000,0.71,266.01,-0.05,-0.71
2024-03-06T20:26:11.000,0.48,282.61,0.11,-0.47
2024-03-06T20:41:11.000,0.68,283.49,0.16,-0.66
2024-03-06T20:56:11.000,0.71,275.50,0.07,-0.71
2024-03-06T21:11:11.000,0.75,271.83,0.02,-0.75
2024-03-06T21:26:11.000,0.73,277.63,0.10,-0.72
2024-03-06T21:41:11.000,0.80,273.27,0.05,-0.80
2024-03-06T21:56:11.000,0.71,286.48,0.20,-0.68
2024-03-06T22:11:11.000,0.62,283.88,0.15,-0.60
2024-03-06T22:26:11.000,0.67,276.46,0.08,-0.67
2024-03-06T22:41:11.000,0.72,291.38,0.26,-0.67
2024-03-06T22:56:11.000,0.70,266.32,-0.05,-0.70
2024-03-06T23:11:11.000,0.84,298.94,0.41,-0.74
2024-03-06T23:26:11.000,0.57,246.20,-0.23,-0.52
2024-03-06T23:41:11.000,0.70,261.79,-0.10,-0.70
2024-03-06T23:56:11.000,0.93,264.55,-0.09,-0.93
2024-03-07T00:11:11.000,0.69,267.37,-0.03,-0.69
2024-03-07T00:26:11.000,0.71,259.61,-0.13,-0.69
2024-03-07T00:41:11.000,0.80,264.31,-0.08,-0.80
2024-03-07T00:56:11.000,0.82,278.70,0.12,-0.81
2024-03-07T01:11:11.000,0.75,267.57,-0.03,-0.75
2024-03-07T01:26:11.000,0.87,268.25,-0.03,-0.87
2024-03-07T01:41:11.000,1.12,272.59,0.05,-1.12
2024-03-07T01:56:11.000,1.18,278.49,0.17,-1.17
2024-03-07T02:11:11.000,1.07,274.17,0.08,-1.06
2024-03-07T02:26:11.000,1.19,281.14,0.23,-1.17
2024-03-07T02:41:11.000,1.31,276.46,0.15,-1.31
2024-03-07T02:56:11.000,1.03,257.78,-0.22,-1.01
2024-03-07T03:11:11.000,0.79,266.50,-0.05,-0.79
2024-03-07T03:26:11.000,0.78,251.57,-0.25,-0.74
2024-03-07T03:41:11.000,0.71,261.16,-0.11,-0.71
2024-03-07T03:56:11.000,0.71,256.97,-0.16,-0.69
2024-03-07T04:11:11.000,0.72,263.39,-0.08,-0.71
2024-03-07T04:26:11.000,0.74,272.88,0.04,-0.74
2024-03-07T04:41:11.000,0.61,280.78,0.11,-0.59
2024-03-07T04:56:11.000,0.71,254.03,-0.20,-0.69
2024-03-07T05:11:11.000,0.87,280.94,0.17,-0.85
2024-03-07T05:26:11.000,0.87,266.24,-0.06,-0.87
2024-03-07T05:41:11.000,0.76,263.36,-0.09,-0.76
2024-03-07T05:56:11.000,0.65,267.62,-0.03,-0.65
2024-03-07T06:11:11.000,0.77,268.41,-0.02,-0.77
2024-03-07T06:26:11.000,0.72,261.17,-0.11,-0.71
2024-03-07T06:41:11.000,0.67,251.30,-0.21,-0.63
2024-03-07T06:56:11.000,0.75,271.27,0.02,-0.75
2024-03-07T07:11:11.000,0.98,257.45,-0.21,-0.95
2024-03-07T07:26:11.000,1.15,267.71,-0.05,-1.15
2024-03-07T07:41:11.000,1.30,261.43,-0.19,-1.29
2024-03-07T07:56:11.000,0.78,255.61,-0.19,-0.76
2024-03-07T08:11:11.000,1.02,240.34,-0.51,-0.89
2024-03-07T08:26:11.000,0.92,255.77,-0.23,-0.89
2024-03-07T08:41:11.000,0.85,243.94,-0.37,-0.76
2024-03-07T08:56:11.000,0.57,233.29,-0.34,-0.46
2024-03-07T09:11:11.000,0.74,252.72,-0.22,-0.71
2024-03-07T09:26:11.000,0.73,280.39,0.13,-0.72
2024-03-07T09:41:11.000,0.67,251.38,-0.21,-0.63
2024-03-07T09:56:11.000,0.97,243.99,-0.43,-0.88
2024-03-07T10:11:11.000,0.93,258.04,-0.19,-0.91
2024-03-07T10:26:11.000,0.86,262.94,-0.11,-0.85
2024-03-07T10:41:11.000,0.89,257.24,-0.20,-0.87
2024-03-07T10:56:11.000,0.77,274.21,0.06,-0.77
2024-03-07T11:11:11.000,0.62,261.30,-0.09,-0.61
2024-03-07T11:26:11.000,0.82,264.29,-0.08,-0.82
2024-03-07T11:41:11.000,0.75,265.20,-0.06,-0.74
2024-03-07T11:56:11.000,0.78,258.88,-0.15,-0.77
2024-03-07T12:11:11.000,0.53,261.13,-0.08,-0.52
2024-03-07T12:26:11.000,0.60,259.33,-0.11,-0.59
2024-03-07T12:41:11.000,0.50,268.47,-0.01,-0.50
2024-03-07T12:56:11.000,0.72,260.44,-0.12,-0.71
2024-03-07T13:11:11.000,0.61,234.73,-0.35,-0.50
2024-03-07T13:26:11.000,0.62,260.43,-0.10,-0.61
2024-03-07T13:41:11.000,0.63,236.95,-0.34,-0.53
2024-03-07T13:56:11.000,0.47,259.92,-0.08,-0.46
2024-03-07T14:11:11.000,0.53,251.98,-0.16,-0.50
2024-03-07T14:26:11.000,0.22,236.44,-0.12,-0.18
2024-03-07T14:41:11.000,0.49,235.36,-0.28,-0.40
2024-03-07T14:56:11.000,0.57,209.90,-0.49,-0.28
2024-03-07T15:11:11.000,2.18,141.54,-1.71,1.36
2024-03-07T15:26:11.000,0.90,165.24,-0.87,0.23
2024-03-07T15:41:11.000,0.20,249.00,-0.07,-0.18
2024-03-07T15:56:11.000,0.25,233.75,-0.15,-0.20
2024-03-07T16:11:11.000,0.47,128.05,-0.29,0.37
2024-03-07T16:26:11.000,0.39,215.04,-0.32,-0.23
2024-03-07T16:41:11.000,0.38,244.08,-0.17,-0.35
2024-03-07T16:56:11.000,0.37,214.13,-0.31,-0.21
2024-03-07T17:11:11.000,0.56,247.41,-0.22,-0.52
2024-03-07T17:26:11.000,0.45,262.10,-0.06,-0.44
2024-03-07T17:41:11.000,0.53,246.41,-0.21,-0.49
2024-03-07T17:56:11.000,0.58,256.04,-0.14,-0.57
2024-03-07T18:11:11.000,0.64,266.75,-0.04,-0.64
2024-03-07T18:26:11.000,0.64,251.16,-0.21,-0.61
2024-03-07T18:41:11.000,0.38,264.48,-0.04,-0.38
2024-03-07T18:56:11.000,0.43,247.27,-0.17,-0.40
2024-03-07T19:11:11.000,0.28,299.29,0.14,-0.24
2024-03-07T19:26:11.000,0.30,264.61,-0.03,-0.30
2024-03-07T19:41:11.000,0.29,247.37,-0.11,-0.27
2024-03-07T19:56:11.000,0.49,253.21,-0.14,-0.47
2024-03-07T20:11:11.000,0.20,227.15,-0.14,-0.15
2024-03-07T20:26:11.000,0.46,252.95,-0.13,-0.44
2024-03-07T20:41:11.000,0.21,267.60,-0.01,-0.21
2024-03-07T20:56:11.000,0.19,302.28,0.10,-0.16
2024-03-07T21:11:11.000,0.11,0.31,0.11,0.00
2024-03-07T21:26:11.000,0.22,337.52,0.21,-0.08
2024-03-07T21:41:11.000,0.33,292.36,0.12,-0.30
2024-03-07T21:56:11.000,0.38,265.71,-0.03,-0.38
2024-03-07T22:11:11.000,0.06,346.49,0.06,-0.01
2024-03-07T22:26:11.000,0.44,307.86,0.27,-0.35
2024-03-07T22:41:11.000,0.18,314.09,0.12,-0.13
2024-03-07T22:56:11.000,0.39,311.68,0.26,-0.29
2024-03-07T23:11:11.000,0.41,249.80,-0.14,-0.39
2024-03-07T23:26:11.000,0.44,281.40,0.09,-0.43
2024-03-07T23:41:11.000,0.30,283.47,0.07,-0.30
2024-03-07T23:56:11.000,0.37,280.32,0.07,-0.36
2024-03-08T00:11:11.000,0.64,309.42,0.41,-0.50
2024-03-08T00:26:11.000,0.38,280.61,0.07,-0.37
2024-03-08T00:41:11.000,0.39,270.66,0.00,-0.39
2024-03-08T00:56:11.000,0.76,282.36,0.16,-0.74
2024-03-08T01:11:11.000,0.52,275.11,0.05,-0.52
2024-03-08T01:26:11.000,0.46,268.80,-0.01,-0.46
2024-03-08T01:41:11.000,0.66,263.17,-0.08,-0.66
2024-03-08T01:56:11.000,0.69,284.54,0.17,-0.67
2024-03-08T02:11:11.000,0.86,280.87,0.16,-0.84
2024-03-08T02:26:11.000,0.48,274.41,0.04,-0.48
2024-03-08T02:41:11.000,0.45,254.92,-0.12,-0.43
2024-03-08T02:56:11.000,0.50,305.42,0.29,-0.41
2024-03-08T03:11:11.000,0.67,300.67,0.34,-0.57
2024-03-08T03:26:11.000,0.64,293.55,0.26,-0.59
2024-03-08T03:41:11.000,0.51,293.03,0.20,-0.47
2024-03-08T03:56:11.000,0.41,314.74,0.29,-0.29
2024-03-08T04:11:11.000,0.52,320.08,0.40,-0.33
2024-03-08T04:26:11.000,0.26,285.53,0.07,-0.25
2024-03-08T04:41:11.000,0.40,298.85,0.19,-0.35
2024-03-08T04:56:11.000,0.03,167.20,-0.03,0.01
2024-03-08T05:11:11.000,0.41,337.37,0.38,-0.16
2024-03-08T05:26:11.000,0.30,59.58,0.15,0.26
2024-03-08T05:41:11.000,0.06,79.37,0.01,0.06
2024-03-08T05:56:11.000,0.33,319.93,0.25,-0.21
2024-03-08T06:11:11.000,0.37,22.10,0.34,0.14
2024-03-08T06:26:11.000,0.14,249.74,-0.05,-0.13
2024-03-08T06:41:11.000,0.47,325.55,0.39,-0.27
2024-03-08T06:56:11.000,0.04,200.97,-0.04,-0.02
2024-03-08T07:11:11.000,0.22,255.56,-0.05,-0.21
2024-03-08T07:26:11.000,0.31,262.16,-0.04,-0.31
2024-03-08T07:41:11.000,0.06,24.99,0.05,0.03
2024-03-08T07:56:11.000,0.42,262.58,-0.05,-0.41
2024-03-08T08:11:11.000,0.35,245.54,-0.14,-0.31
2024-03-08T08:26:11.000,0.44,259.34,-0.08,-0.44
2024-03-08T08:41:11.000,0.41,242.20,-0.19,-0.37
2024-03-08T08:56:11.000,0.52,270.75,0.01,-0.52
2024-03-08T09:11:11.000,0.39,256.34,-0.09,-0.38
2024-03-08T09:26:11.000,0.36,292.00,0.14,-0.34
2024-03-08T09:41:11.000,0.17,245.15,-0.07,-0.16
2024-03-08T09:56:11.000,0.23,214.15,-0.19,-0.13
2024-03-08T10:11:11.000,0.34,261.97,-0.05,-0.33
2024-03-08T10:26:11.000,0.53,136.46,-0.39,0.37
2024-03-08T10:41:11.000,0.35,141.91,-0.27,0.21
2024-03-08T10:56:11.000,0.39,229.00,-0.25,-0.29
2024-03-08T11:11:11.000,0.62,138.69,-0.47,0.41
2024-03-08T11:26:11.000,0.34,137.91,-0.25,0.23
2024-03-08T11:41:11.000,0.94,148.98,-0.81,0.49
2024-03-08T11:56:11.000,0.27,201.49,-0.25,-0.10
2024-03-08T12:11:11.000,0.85,142.23,-0.68,0.52
2024-03-08T12:26:11.000,1.35,146.31,-1.12,0.75
2024-03-08T12:41:11.000,0.12,236.53,-0.06,-0.10
2024-03-08T12:56:11.000,0.81,127.15,-0.49,0.65
2024-03-08T13:11:11.000,1.80,111.09,-0.65,1.68
2024-03-08T13:26:11.000,0.65,146.95,-0.54,0.35
2024-03-08T13:41:11.000,0.40,117.01,-0.18,0.36
2024-03-08T13:56:11.000,0.11,262.68,-0.01,-0.11
2024-03-08T14:11:11.000,0.57,155.95,-0.52,0.23
2024-03-08T14:26:11.000,0.95,161.35,-0.90,0.30
2024-03-08T14:41:11.000,0.27,182.55,-0.27,-0.01
2024-03-08T14:56:11.000,0.20,263.82,-0.02,-0.20
2024-03-08T15:11:11.000,0.10,112.65,-0.04,0.09
2024-03-08T15:26:11.000,0.20,100.56,-0.04,0.20
2024-03-08T15:41:11.000,0.13,219.15,-0.10,-0.09
2024-03-08T15:56:11.000,0.34,318.73,0.26,-0.23
2024-03-08T16:11:11.000,0.27,177.00,-0.27,0.01
2024-03-08T16:26:11.000,0.12,251.44,-0.04,-0.12
2024-03-08T16:41:11.000,0.31,178.52,-0.31,0.01
2024-03-08T16:56:11.000,0.16,250.49,-0.05,-0.15
2024-03-08T17:11:11.000,0.21,291.55,0.08,-0.19
2024-03-08T17:26:11.000,0.40,283.94,0.10,-0.39
2024-03-08T17:41:11.000,0.22,293.98,0.09,-0.20
2024-03-08T17:56:11.000,0.18,319.27,0.13,-0.12
2024-03-08T18:11:11.000,0.25,298.89,0.12,-0.22
2024-03-08T18:26:11.000,0.13,5.13,0.13,0.01
2024-03-08T18:41:11.000,0.14,266.36,-0.01,-0.14
2024-03-08T18:56:11.000,0.61,311.12,0.40,-0.46
2024-03-08T19:11:11.000,0.54,337.76,0.50,-0.21
2024-03-08T19:26:11.000,0.46,313.49,0.32,-0.33
2024-03-08T19:41:11.000,0.67,329.53,0.57,-0.34
2024-03-08T19:56:11.000,0.55,314.22,0.38,-0.39
2024-03-08T20:11:11.000,0.64,336.19,0.58,-0.26
2024-03-08T20:26:11.000,0.50,337.42,0.47,-0.19
2024-03-08T20:41:11.000,0.34,287.43,0.10,-0.32
2024-03-08T20:56:11.000,0.41,317.81,0.30,-0.27
2024-03-08T21:11:11.000,0.42,313.13,0.28,-0.30
2024-03-08T21:26:11.000,0.36,321.94,0.29,-0.22
2024-03-08T21:41:11.000,0.41,266.43,-0.03,-0.41
2024-03-08T21:56:11.000,0.41,302.67,0.22,-0.34
2024-03-08T22:11:11.000,0.39,311.62,0.26,-0.29
2024-03-08T22:26:11.000,0.45,283.10,0.10,-0.44
2024-03-08T22:41:11.000,0.36,297.11,0.17,-0.32
2024-03-08T22:56:11.000,0.42,306.00,0.25,-0.34
2024-03-08T23:11:11.000,0.30,303.84,0.16,-0.25
2024-03-08T23:26:11.000,0.34,267.95,-0.01,-0.34
2024-03-08T23:41:11.000,0.33,313.06,0.23,-0.24
2024-03-08T23:56:11.000,0.38,306.28,0.23,-0.31
2024-03-09T00:11:11.000,0.33,284.45,0.08,-0.31
2024-03-09T00:26:11.000,0.37,262.68,-0.05,-0.37
2024-03-09T00:41:11.000,0.49,297.84,0.23,-0.43
2024-03-09T00:56:11.000,0.33,281.74,0.07,-0.32
2024-03-09T01:11:11.000,0.36,309.91,0.23,-0.28
2024-03-09T01:26:11.000,0.91,338.81,0.85,-0.33
2024-03-09T01:41:11.000,0.35,307.99,0.22,-0.28
2024-03-09T01:56:11.000,0.42,301.99,0.22,-0.36
2024-03-09T02:11:11.000,0.63,318.88,0.48,-0.41
2024-03-09T02:26:11.000,0.36,355.66,0.36,-0.03
2024-03-09T02:41:11.000,0.44,324.19,0.36,-0.26
2024-03-09T02:56:11.000,0.40,341.21,0.38,-0.13
2024-03-09T03:11:11.000,0.33,298.07,0.16,-0.29
2024-03-09T03:26:11.000,0.47,301.13,0.25,-0.41
2024-03-09T03:41:11.000,0.53,319.98,0.40,-0.34
2024-03-09T03:56:11.000,0.78,311.66,0.52,-0.58
2024-03-09T04:11:11.000,1.07,308.96,0.67,-0.83
2024-03-09T04:26:11.000,0.33,262.07,-0.05,-0.33
2024-03-09T04:41:11.000,0.18,272.18,0.01,-0.18
2024-03-09T04:56:11.000,0.20,331.83,0.17,-0.09
2024-03-09T05:11:11.000,0.31,266.12,-0.02,-0.31
2024-03-09T05:26:11.000,0.28,286.47,0.08,-0.27
2024-03-09T05:41:11.000,0.25,271.33,0.01,-0.25
2024-03-09T05:56:11.000,0.35,254.56,-0.09,-0.34
2024-03-09T06:11:11.000,0.26,316.91,0.19,-0.18
2024-03-09T06:26:11.000,0.24,283.32,0.05,-0.23
2024-03-09T06:41:11.000,0.28,309.07,0.18,-0.22
2024-03-09T06:56:11.000,0.19,272.47,0.01,-0.19
2024-03-09T07:11:11.000,0.35,297.73,0.16,-0.31
2024-03-09T07:26:11.000,0.37,237.26,-0.20,-0.31
2024-03-09T07:41:11.000,0.34,281.25,0.07,-0.33
2024-03-09T07:56:11.000,0.33,308.84,0.21,-0.26
2024-03-09T08:11:11.000,0.35,291.01,0.13,-0.33
2024-03-09T08:26:11.000,0.56,233.16,-0.34,-0.45
2024-03-09T08:41:11.000,0.62,221.91,-0.46,-0.41
2024-03-09T08:56:11.000,0.88,231.68,-0.54,-0.69
2024-03-09T09:11:11.000,0.81,233.10,-0.49,-0.65
2024-03-09T09:26:11.000,0.68,234.98,-0.39,-0.55
2024-03-09T09:41:11.000,0.70,227.67,-0.47,-0.51
2024-03-09T09:56:11.000,0.43,229.46,-0.28,-0.33
2024-03-09T10:11:11.000,0.35,109.54,-0.12,0.33
2024-03-09T10:26:11.000,0.56,178.94,-0.56,0.01
2024-03-09T10:41:11.000,0.37,272.84,0.02,-0.37
2024-03-09T10:56:11.000,0.46,157.87,-0.42,0.17
2024-03-09T11:11:11.000,0.94,160.62,-0.89,0.31
2024-03-09T11:26:11.000,1.28,130.94,-0.84,0.97
2024-03-09T11:41:11.000,0.59,171.88,-0.58,0.08
2024-03-09T11:56:11.000,0.62,182.30,-0.62,-0.02
2024-03-09T12:11:11.000,0.48,168.04,-0.46,0.10
2024-03-09T12:26:11.000,0.50,188.20,-0.50,-0.07
2024-03-09T12:41:11.000,0.83,154.63,-0.75,0.36
2024-03-09T12:56:11.000,0.51,182.67,-0.51,-0.02
2024-03-09T13:11:11.000,0.90,168.12,-0.88,0.19
2024-03-09T13:26:11.000,1.94,142.78,-1.54,1.17
2024-03-09T13:41:11.000,0.21,137.95,-0.15,0.14
2024-03-09T13:56:11.000,0.54,189.83,-0.53,-0.09
2024-03-09T14:11:11.000,0.48,115.61,-0.21,0.44
2024-03-09T14:26:11.000,0.23,27.60,0.21,0.11
2024-03-09T14:41:11.000,0.14,137.72,-0.11,0.10
2024-03-09T14:56:11.000,0.12,322.17,0.10,-0.08
2024-03-09T15:11:11.000,0.13,265.15,-0.01,-0.13
2024-03-09T15:26:11.000,0.17,246.95,-0.07,-0.16
2024-03-09T15:41:11.000,0.48,253.65,-0.13,-0.46
2024-03-09T15:56:11.000,0.24,263.53,-0.03,-0.24
2024-03-09T16:11:11.000,0.53,355.71,0.53,-0.04
2024-03-09T16:26:11.000,0.41,339.21,0.39,-0.15
2024-03-09T16:41:11.000,0.34,231.62,-0.21,-0.27
2024-03-09T16:56:11.000,0.44,225.67,-0.31,-0.32
2024-03-09T17:11:11.000,0.49,253.05,-0.14,-0.47
2024-03-09T17:26:11.000,0.47,289.49,0.16,-0.45
2024-03-09T17:41:11.000,0.31,347.66,0.31,-0.07
2024-03-09T17:56:11.000,0.44,259.22,-0.08,-0.43
2024-03-09T18:11:11.000,0.45,253.57,-0.13,-0.44
2024-03-09T18:26:11.000,0.56,273.18,0.03,-0.56
2024-03-09T18:41:11.000,0.36,306.42,0.21,-0.29
2024-03-09T18:56:11.000,0.34,281.24,0.07,-0.33
2024-03-09T19:11:11.000,0.37,241.03,-0.18,-0.32
2024-03-09T19:26:11.000,0.66,319.74,0.50,-0.43
2024-03-09T19:41:11.000,0.54,324.92,0.45,-0.31
2024-03-09T19:56:11.000,0.34,299.96,0.17,-0.29
2024-03-09T20:11:11.000,0.56,318.50,0.42,-0.37
2024-03-09T20:26:11.000,0.67,322.43,0.53,-0.41
